the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y,lat,lng
0101000020E6100000CBAC734633C452C03FF9C3E89C054440,3305784,0101000020110F000043C95EEA6AE05FC137708B281F965241,16273534,2,1,2024-10-20 22:36:00+00,5/8/24,17:53:00,17,2.02E+11,6900 BLOCK OAKLAND ST,1400,Vandalism/Criminal Mischief,-75.06562959,40.04385099,40.04385099,-75.06562959
0101000020E61000000F49884D7FC852C08087DCEB28034440,3305785,0101000020110F00005A8F556CB7E75FC16F29BA9166935241,16274382,35,2,2024-10-20 22:37:00+00,5/7/24,0:34:00,0,2.02E+11,4800 BLOCK N 5TH ST,800,Other Assaults,-75.13276995,40.02468632,40.02468632,-75.13276995
0101000020E6100000D7039C9438CE52C01F40D01BB8F94340,3305786,0101000020110F000092D93E5870F15FC1BB407F91EF885241,16274402,18,2,2024-10-20 22:44:00+00,4/16/24,20:58:00,20,2.02E+11,4900 BLOCK HAZEL AV,800,Other Assaults,-75.2222034,39.95093105,39.95093105,-75.2222034
0101000020E61000003A515C9FC3CE52C08AAF13EA2BF94340,3305787,0101000020110F0000EF2183855CF25FC1B80BF74054885241,16275350,12,4,2024-10-20 22:47:00+00,5/15/24,19:40:00,19,2.02E+11,5300 BLOCK ANGORA TER,1100,Fraud,-75.23068985,39.94665266,39.94665266,-75.23068985
0101000020E6100000A00B97133CCA52C0EEEA76725DFF4340,3305788,0101000020110F000054367FEAAAEA5FC129205A5B318F5241,16268783,39,3,2024-10-20 22:49:00+00,4/17/24,16:41:00,16,2.02E+11,1700 BLOCK W LEHIGH AV,1400,Vandalism/Criminal Mischief,-75.15991678,39.99503928,39.99503928,-75.15991678
0101000020E6100000B5EE514512C252C01E04153CA2094440,3305789,0101000020110F0000A225B02BCDDC5FC1B6D2C859959A5241,16268792,8,2,2024-10-20 22:55:00+00,4/24/24,15:19:00,15,2.02E+11,9100 BLOCK E ROOSEVELT BLVD,800,Other Assaults,-75.03236516,40.07526351,40.07526351,-75.03236516
0101000020E6100000608E81E932CF52C0D607AB142FFC4340,3305790,0101000020110F0000A427E48E19F35FC177E56CB6AA8B5241,16269236,19,2,2024-10-20 23:01:00+00,5/14/24,19:58:00,19,2.02E+11,1200 BLOCK N 59th St,1500,Weapon Violations,-75.23748243,39.97018679,39.97018679,-75.23748243
0101000020E6100000D4A0A2C9C9C952C0C73A66EA3F014440,3305791,0101000020110F000065A5EAC8E8E95FC1DC9BBA4748915241,16269665,39,2,2024-10-20 23:04:00+00,5/14/24,12:00:00,11,2.02E+11,1500 BLOCK W ERIE AV,1400,Vandalism/Criminal Mischief,-75.15294114,40.00976305,40.00976305,-75.15294114
0101000020E6100000845D987514C552C09FDFFFE026044440,3305792,0101000020110F00008119D869E9E15FC1D2FED83E80945241,16269667,15,2,2024-10-20 23:06:00+00,5/9/24,0:56:00,0,2.02E+11,5900 BLOCK E ROOSEVELT BLVD,1400,Vandalism/Criminal Mischief,-75.07937374,40.03243649,40.03243649,-75.07937374
0101000020E6100000C6251AE67CC652C0702F8229F7004440,3305793,0101000020110F0000BB82FBA74DE45FC1BAE3039CF7905241,16269685,24,1,2024-10-20 23:06:00+00,5/13/24,16:05:00,16,2.02E+11,4000 BLOCK GLENDALE ST,800,Other Assaults,-75.10137322,40.00754279,40.00754279,-75.10137322
0101000020E610000095596BC54ACF52C0D9C30BE035FC4340,3305794,0101000020110F000037E9CB1542F35FC12C5C013EB28B5241,16270097,19,2,2024-10-20 23:06:00+00,3/28/24,17:32:00,17,2.02E+11,1200 BLOCK N 60TH ST,800,Other Assaults,-75.23893867,39.97039414,39.97039414,-75.23893867
0101000020E61000001E69D38516D152C0D9A42E5BE3FC4340,3305795,0101000020110F00008D8FFC044FF65FC1004D7180728C5241,16270111,19,1,2024-10-20 23:09:00+00,5/7/24,22:04:00,22,2.02E+11,7500 BLOCK WOODBINE AV,800,Other Assaults,-75.26699968,39.97568836,39.97568836,-75.26699968
0101000020E61000005C2DC1F39CCF52C0F353A03F82FB4340,3305796,0101000020110F0000CDA986ADCDF35FC1F8350030EB8A5241,16270114,19,2,2024-10-20 23:10:00+00,5/12/24,21:32:00,21,2.02E+11,100 BLOCK N 62ND ST,800,Other Assaults,-75.2439546,39.96491238,39.96491237,-75.2439546
0101000020E6100000EC84FA0AD0CB52C06549CA27F5084440,3305797,0101000020110F000016E2F01759ED5FC17ADB9941D5995241,16270984,14,4,2024-10-20 23:11:00+00,5/5/24,18:21:00,18,2.02E+11,7300 BLOCK STENTON AV,1100,Fraud,-75.18457293,40.06998155,40.06998155,-75.18457293
0101000020E6100000772D84496FC652C08F8FD44ABA034440,3305798,0101000020110F00009B13108936E45FC1158597CD07945241,16271838,2,1,2024-10-20 23:11:00+00,5/9/24,23:39:00,23,2.02E+11,4600 BLOCK E ROOSEVELT BLVD,800,Other Assaults,-75.10054243,40.02912269,40.02912269,-75.10054243
0101000020E61000003A1C44085BC952C0C262FD3428054440,3305799,0101000020110F000092A6DDA72CE95FC1B42F5BB19D955241,16272684,35,3,2024-10-20 23:12:00+00,5/15/24,18:22:00,18,2.02E+11,1400 BLOCK W CHEW AV,1300,Receiving Stolen Property,-75.14618118,40.04028952,40.04028952,-75.14618117
0101000020E61000008EA7ED78B6CE52C0E4A0C6B508FE4340,3305800,0101000020110F00001FCB492F46F25FC1AC02CAA4B78D5241,16273128,19,3,2024-10-20 23:12:00+00,5/15/24,18:13:00,18,2.02E+11,5300 BLOCK W MONTGOMERY AV,1100,Fraud,-75.22988723,39.98464081,39.98464081,-75.22988723
0101000020E610000041A9EE78F0C752C0BB9B651E92054440,3305801,0101000020110F0000C177AECFC4E65FC13814FE2F13965241,16273563,35,1,2024-10-20 23:14:00+00,5/14/24,10:00:00,9,2.02E+11,200 BLOCK W SPENCER AV,1100,Fraud,-75.12405227,40.04352169,40.04352169,-75.12405227
0101000020E6100000268DF24893CF52C0797A21F49EFB4340,3305802,0101000020110F00000A2CD141BDF35FC193E607FF0A8B5241,16273975,19,2,2024-10-20 23:14:00+00,5/16/24,12:14:00,12,2.02E+11,200 BLOCK HORTON ST,800,Other Assaults,-75.24336456,39.96578838,39.96578838,-75.24336456
0101000020E6100000E4BF1F0237CE52C0EF554C21E7F84340,3305803,0101000020110F0000796295AC6DF15FC19529F20D08885241,16274429,12,4,2024-10-20 23:19:00+00,4/28/24,1:09:00,1,2.02E+11,5100 BLOCK WARRINGTON AV,2100,DRIVING UNDER THE INFLUENCE,-75.22210744,39.94455353,39.94455353,-75.22210744
0101000020E6100000AD6364E2B9C352C0D5E8B4F2BB074440,3305804,0101000020110F00008D428EB89CDF5FC15BC42FAD79985241,16275407,2,3,2024-10-20 23:20:00+00,4/15/24,17:10:00,17,2.02E+11,1900 BLOCK GRIFFITH ST,800,Other Assaults,-75.05822048,40.06042322,40.06042322,-75.05822048
0101000020E6100000E36F5A749BCB52C0A10570CC15FD4340,3305805,0101000020110F00009D2E51C4FFEC5FC127C13668AA8C5241,16268829,22,4,2024-10-20 23:21:00+00,5/15/24,12:51:00,12,2.02E+11,2800 BLOCK MASTER ST,1100,Fraud,-75.18136319,39.97722774,39.97722774,-75.18136319
0101000020E610000099D83A4049CB52C04A1B16BC4B034440,3305806,0101000020110F00004981C12274EC5FC18C92352E8D935241,16269261,39,1,2024-10-20 23:22:00+00,5/2/24,8:01:00,8,2.02E+11,400 BLOCK W PENN ST,2600,All Other Offenses,-75.17634588,40.02574874,40.02574874,-75.17634588
0101000020E61000003A37D0F024CA52C0CC481861E5F94340,3305807,0101000020110F00006792109E83EA5FC10AEB3DB921895241,16269264,9,4,2024-10-20 23:31:00+00,5/13/24,11:03:00,11,2.02E+11,1100 BLOCK MARKET ST,2600,All Other Offenses,-75.15850468,39.9523126,39.9523126,-75.15850468
0101000020E610000029A63DEB3BC352C0840BDC2EF2064440,3305808,0101000020110F00000A3186C1C6DE5FC1406A82CB99975241,16269273,2,3,2024-10-20 23:35:00+00,4/5/24,3:55:00,3,2.02E+11,7800 BLOCK E ROOSEVELT BLVD,1400,Vandalism/Criminal Mischief,-75.05053216,40.05426584,40.05426584,-75.05053216
0101000020E61000000EF19393DEC752C02C4E52ECAAFE4340,3305809,0101000020110F0000CA43CA69A6E65FC1E160DF736B8E5241,16269274,24,2,2024-10-20 23:40:00+00,3/28/24,15:13:00,15,2.02E+11,2700 BLOCK JASPER ST,1800,Narcotic / Drug Law Violations,-75.12295999,39.98959116,39.98959116,-75.12295999
0101000020E610000025E99AC9B7C552C02879F9C625054440,3305810,0101000020110F00006A21C0D7FEE25FC1A3E354FF9A955241,16270579,2,1,2024-10-20 23:41:00+00,4/25/24,18:14:00,18,2.02E+11,6100 BLOCK LOVATT TER,1400,Vandalism/Criminal Mischief,-75.0893425,40.04021537,40.04021537,-75.0893425
0101000020E6100000B11B11E73CCE52C0FA8DC0690BF94340,3305811,0101000020110F000062BBACAF77F15FC14DC9A03F30885241,16271437,12,4,2024-10-20 23:44:00+00,4/15/24,12:52:00,12,2.02E+11,5000 BLOCK Florence Ave,1400,Vandalism/Criminal Mischief,-75.22246721,39.9456608,39.9456608,-75.2224672
0101000020E6100000D252FD7366CE52C0C3DD514A25F84340,3305812,0101000020110F0000C2EF8E43BEF15FC1ED62CA5431875241,16271852,12,4,2024-10-20 23:46:00+00,5/10/24,1:12:00,1,2.02E+11,1400 BLOCK S VOGDES ST,800,Other Assaults,-75.22500324,39.93863801,39.93863801,-75.22500324
0101000020E6100000CDB6AA5797C852C0697B89EB77FC4340,3305813,0101000020110F0000B93CC041E0E75FC1307D346FFB8B5241,16271868,26,3,2024-10-20 23:47:00+00,4/21/24,12:14:00,12,2.02E+11,200 BLOCK BELGRADE ST,800,Other Assaults,-75.13423721,39.97240967,39.97240967,-75.13423721
0101000020E61000006F63375CB9C852C0D6223F6E01FD4340,3305814,0101000020110F0000A13D190A1AE85FC1327648D5938C5241,16272706,26,2,2024-10-20 23:49:00+00,4/23/24,12:56:00,12,2.02E+11,100 BLOCK W PALMER ST,1100,Fraud,-75.13631349,39.97660616,39.97660616,-75.13631349
0101000020E61000000796236420C452C0FC010F0C20044440,3305815,0101000020110F0000C1ACCDD64AE05FC17F75E8AA78945241,16272708,15,2,2024-10-20 23:54:00+00,5/12/24,3:53:00,3,2.02E+11,2800 BLOCK LEVICK ST,2100,DRIVING UNDER THE INFLUENCE,-75.064477,40.032228,40.032228,-75.064477
0101000020E610000024234EC42EC852C0AC341068BCFF4340,3305816,0101000020110F00006F34E69F2EE75FC146C299A19A8F5241,16272710,24,2,2024-10-20 23:59:00+00,5/16/24,18:58:00,18,2.02E+11,100 BLOCK E WISHART ST,800,Other Assaults,-75.12785442,39.99793721,39.99793721,-75.12785442
0101000020E6100000868A1645B4CE52C0D1132222ADF64340,3305817,0101000020110F0000837D8C7142F25FC1D9169AB390855241,16274013,12,3,2024-10-20 23:59:00+00,5/8/24,4:34:00,4,2.02E+11,2200 BLOCK S 62ND ST,800,Other Assaults,-75.2297528,39.92715861,39.92715861,-75.2297528
0101000020E610000045B378D27ECA52C08FF06A7717FF4340,3305818,0101000020110F00002FD6484A1CEB5FC1F93100C7E38E5241,16275428,22,1,2024-10-21 00:00:00+00,5/6/24,12:35:00,12,2.02E+11,2500 BLOCK N OPAL ST,800,Other Assaults,-75.16399061,39.99290364,39.99290364,-75.16399061
0101000020E6100000171616BB81CA52C07411F826FAF84340,3305819,0101000020110F00005871163B21EB5FC158E482201D885241,16269287,9,4,2024-10-21 00:02:00+00,5/1/24,15:04:00,15,2.02E+11,400 BLOCK S JUNIPER ST,800,Other Assaults,-75.16416814,39.94513404,39.94513404,-75.16416814
0101000020E61000001D48EE1BE5CA52C0D45AE21291F64340,3305820,0101000020110F0000EA11EC08CAEB5FC1F7EA2FA071855241,16270173,1,1,2024-10-21 00:06:00+00,3/28/24,21:47:00,21,2.02E+11,1900 BLOCK S BROAD ST,800,Other Assaults,-75.17023371,39.9263023,39.9263023,-75.17023371
0101000020E6100000E33E6AFAC9C652C0D693540152014440,3305821,0101000020110F000010314D95D0E45FC1A9B9B7565C915241,16271026,24,1,2024-10-21 00:15:00+00,3/25/24,15:21:00,15,2.02E+11,4100 BLOCK J ST,800,Other Assaults,-75.10607777,40.0103151,40.0103151,-75.10607777
0101000020E61000005198DE9B72CF52C0C59DC195A2F44340,3305822,0101000020110F0000B0F1E3C085F35FC1FE47A40B4E835241,16271467,12,1,2024-10-21 00:19:00+00,4/25/24,0:24:00,0,2.02E+11,2600 BLOCK BERBRO ST,900,Arson,-75.24137017,39.9112117,39.9112117,-75.24137017
0101000020E61000004C8F4350B7CA52C0AD97F0958AFA4340,3305823,0101000020110F0000511E183F7CEB5FC156A49CC3D8895241,16271874,9,2,2024-10-21 00:19:00+00,4/10/24,3:20:00,3,2.02E+11,200 BLOCK N 17TH ST,800,Other Assaults,-75.16743857,39.9573543,39.9573543,-75.16743857
0101000020E6100000E831670974CA52C0102E70BBC8FD4340,3305824,0101000020110F00000E0055F809EB5FC12FF1BFBA708D5241,16272746,22,1,2024-10-21 00:22:00+00,4/30/24,12:22:00,12,2.02E+11,1900 BLOCK N 18TH ST,2600,All Other Offenses,-75.16333232,39.98268836,39.98268836,-75.16333232
0101000020E61000006C35F3FDF7CD52C079C53AF293034440,3305825,0101000020110F0000C17076A202F15FC1741E8B45DD935241,16273598,5,1,2024-10-21 00:28:00+00,5/3/24,13:48:00,13,2.02E+11,4300 BLOCK DEXTER ST,800,Other Assaults,-75.21826123,40.02795246,40.02795246,-75.21826123
0101000020E6100000D3AAF12D87CD52C0710E8DDDF4FC4340,3305826,0101000020110F000061C4DD0243F05FC19E0F38E8858C5241,16273609,16,2,2024-10-21 00:29:00+00,5/13/24,16:31:00,16,2.02E+11,4200 BLOCK VIOLA ST,800,Other Assaults,-75.2113757,39.9762227,39.9762227,-75.2113757
0101000020E61000001440CE8729CA52C016D77C851A094440,3305827,0101000020110F0000704DE8698BEA5FC1D112E7B9FE995241,16274049,14,1,2024-10-21 00:30:00+00,4/23/24,17:47:00,17,2.02E+11,2400 BLOCK 78TH AV,1700,Other Sex Offenses (Not Commercialized),-75.15878482,40.07112187,40.07112187,-75.15878482
0101000020E6100000952FA2CCCAC852C0F2FAFE9360FB4340,3305828,0101000020110F000087445CA937E85FC180FF8AE0C58A5241,16268879,26,3,2024-10-21 00:30:00+00,3/29/24,12:57:00,12,2.02E+11,900 BLOCK N FRONT ST,1400,Vandalism/Criminal Mischief,-75.13737789,39.96388483,39.96388483,-75.13737789
0101000020E6100000CD7BF722F5CF52C02445223CF3FB4340,3305829,0101000020110F000027A9CB7763F45FC15B227364688B5241,16269758,19,1,2024-10-21 00:32:00+00,5/12/24,8:18:00,8,2.02E+11,300 BLOCK N 65TH ST,1400,Vandalism/Criminal Mischief,-75.24933695,39.96836044,39.96836044,-75.24933695
0101000020E61000009DF3953819CE52C06831044263FD4340,3305830,0101000020110F0000DEE4D6133BF15FC1BBC8FA41008D5241,16271048,19,3,2024-10-21 00:36:00+00,5/15/24,14:26:00,14,2.02E+11,5000 BLOCK PARKSIDE AV,800,Other Assaults,-75.22028937,39.97959161,39.97959161,-75.22028937
0101000020E6100000AE150A6438D052C0624E8E0AB5FC4340,3305831,0101000020110F0000ABDAB9B4D5F45FC1789B042C3F8C5241,16271483,19,1,2024-10-21 00:36:00+00,5/3/24,17:05:00,17,2.02E+11,6600 BLOCK LANSDOWNE AV,1100,Fraud,-75.25344182,39.97427494,39.97427494,-75.25344182
0101000020E610000075BBEA434FD152C03955290328FD4340,3305832,0101000020110F00000A980367AFF65FC1F363FE97BE8C5241,16272761,19,1,2024-10-21 00:39:00+00,4/19/24,1:06:00,1,2.02E+11,1800 BLOCK N 76TH ST,1400,Vandalism/Criminal Mischief,-75.27046297,39.97778358,39.97778358,-75.27046297
0101000020E6100000F2901082A1CC52C0CCEC3535B7FA4340,3305834,0101000020110F0000D51326E4BCEE5FC164E69E340A8A5241,16272769,16,1,2024-10-21 00:39:00+00,5/16/24,14:04:00,14,2.02E+11,200 BLOCK N 38TH ST,1400,Vandalism/Criminal Mischief,-75.19735767,39.95871606,39.95871606,-75.19735767
0101000020E6100000A16B3E3206CB52C0DED15A2C20FE4340,3305835,0101000020110F00009AE8993C02EC5FC139AAB7A6D18D5241,16272772,22,2,2024-10-21 00:42:00+00,5/8/24,16:29:00,16,2.02E+11,2000 BLOCK JUDSON ST,800,Other Assaults,-75.17225319,39.98535685,39.98535685,-75.17225319
0101000020E6100000E958109050CA52C015DF92143FF94340,3305836,0101000020110F00002E73C3B6CDEA5FC186237E7C69885241,16274059,9,4,2024-10-21 00:47:00+00,5/14/24,10:01:00,10,2.02E+11,200 BLOCK S 12TH ST,1400,Vandalism/Criminal Mischief,-75.16116716,39.94723756,39.94723756,-75.16116716
0101000020E610000048C1B6F250CA52C0DC05949746F64340,3305837,0101000020110F00004B9A545ECEEA5FC10699B7231F855241,16274919,3,3,2024-10-21 00:48:00+00,5/12/24,3:24:00,3,2.02E+11,2000 BLOCK S 9th St,800,Other Assaults,-75.16119068,39.9240293,39.9240293,-75.16119068
0101000020E6100000C4F4F731AAC952C049C3421094014440,3305838,0101000020110F0000FC6B331FB3E95FC19787AF96A5915241,16268889,39,2,2024-10-21 00:57:00+00,4/19/24,13:12:00,13,2.02E+11,3900 BLOCK NICE ST,1400,Vandalism/Criminal Mischief,-75.15101289,40.01233104,40.01233104,-75.15101289
0101000020E61000005A77DAB766C752C0B764D14B77FF4340,3305839,0101000020110F0000537765D2DAE55FC1FC5468034E8F5241,16268905,24,2,2024-10-21 00:58:00+00,4/19/24,21:01:00,21,2.02E+11,3100 BLOCK POTTER ST,1800,Narcotic / Drug Law Violations,-75.11564442,39.99582813,39.99582813,-75.11564442
0101000020E61000005BFC3B154FC552C0C56AB95421024440,3305840,0101000020110F0000DB54D4FD4CE25FC1C1561D3E42925241,16269776,15,1,2024-10-21 01:05:00+00,5/9/24,4:16:00,4,2.02E+11,1600 BLOCK MARGARET ST,800,Other Assaults,-75.08295184,40.01664218,40.01664218,-75.08295184
0101000020E610000062CC0A035EC352C0EA9E2B00FC044440,3305841,0101000020110F0000ACB492AA00DF5FC190794EA76C955241,16270212,15,3,2024-10-21 01:08:00+00,4/3/24,9:16:00,9,2.02E+11,3000 BLOCK PRINCETON AV,1800,Narcotic / Drug Law Violations,-75.05261303,40.03894045,40.03894045,-75.05261303
0101000020E61000007D7A4BBDD7CE52C0C349BB4D8FFA4340,3305842,0101000020110F00004B9931B17EF25FC1E5FBD5FDDD895241,16272378,18,2,2024-10-21 01:08:00+00,5/5/24,13:59:00,13,2.02E+11,5500 BLOCK WALNUT ST,1400,Vandalism/Criminal Mischief,-75.23191769,39.95749828,39.95749828,-75.23191769
0101000020E6100000CC68FD90ABC352C0F9E7167876044440,3305843,0101000020110F0000C948806684DF5FC11C778087D8945241,16274960,15,3,2024-10-21 01:11:00+00,4/26/24,17:12:00,17,2.02E+11,3000 BLOCK RAWLE ST,800,Other Assaults,-75.05734658,40.03486539,40.03486539,-75.05734658
0101000020E6100000BF4D989304CA52C086A5AA9E86024440,3305844,0101000020110F00004B9CC9A44CEA5FC14766DB91B2925241,16269802,39,2,2024-10-21 01:12:00+00,5/15/24,9:27:00,9,2.02E+11,4300 BLOCK GERMANTOWN AV,2600,All Other Offenses,-75.15652933,40.01973327,40.01973327,-75.15652933
0101000020E6100000590948C1F4CB52C099B170AB83F44340,3305845,0101000020110F0000516CE77397ED5FC185B59ED02B835241,16269813,1,2,2024-10-21 01:12:00+00,5/16/24,16:06:00,16,2.02E+11,2200 BLOCK PENROSE AV,800,Other Assaults,-75.18681366,39.91026824,39.91026824,-75.18681366
0101000020E6100000226EB14FBECB52C0F0B33EA37C034440,3305846,0101000020110F000038FB81F93AED5FC1B2E05F6BC3935241,16270255,39,1,2024-10-21 01:28:00+00,4/17/24,5:06:00,5,2.02E+11,5500 BLOCK WISSAHICKON AV,800,Other Assaults,-75.18349068,40.02724114,40.02724114,-75.18349068
0101000020E6100000B21146BBE3C952C0193B9F0966024440,3305847,0101000020110F0000AE6668DA14EA5FC16381AD6F8E925241,16270256,39,2,2024-10-21 01:29:00+00,3/30/24,13:54:00,13,2.02E+11,1700 BLOCK W BRISTOL ST,800,Other Assaults,-75.15452463,40.01873895,40.01873894,-75.15452463
0101000020E6100000D60FFB4E1DC752C09CB96EE7CE044440,3305848,0101000020110F0000CC9ECF205EE55FC17C40ADA03A955241,16270669,2,2,2024-10-21 01:30:00+00,4/15/24,16:21:00,16,2.02E+11,5500 BLOCK N HILL CREEK DR,800,Other Assaults,-75.11116385,40.03756421,40.03756421,-75.11116385
0101000020E6100000B8A173C8D7C852C0C41F2C0019F44340,3305849,0101000020110F00003A3433B74DE85FC17185EFB5B5825241,16270674,3,2,2024-10-21 01:47:00+00,4/9/24,16:18:00,16,2.02E+11,3100 BLOCK S CHRISTOPHER COLUMBUS BLVD,1400,Vandalism/Criminal Mischief,-75.13817035,39.90701296,39.90701296,-75.13817035
0101000020E6100000B6325D5F16C952C0956D1ABADDFF4340,3305850,0101000020110F000022A2BA07B8E85FC1607C7E92BF8F5241,16271099,25,4,2024-10-21 01:48:00+00,4/3/24,9:06:00,9,2.02E+11,3100 BLOCK N SHERIDAN ST,1100,Fraud,-75.14199051,39.99895407,39.99895407,-75.14199051
0101000020E61000007766C4FD6EC452C0583A1F9EA5014440,3305851,0101000020110F0000BDE76959D0E05FC19137DF0DB9915241,16271113,15,2,2024-10-21 01:57:00+00,5/8/24,11:04:00,11,2.02E+11,2100 BLOCK SCATTERGOOD ST,1100,Fraud,-75.06927437,40.01286675,40.01286675,-75.06927437
0101000020E61000004E36B3D02DCA52C05C346CAD12FF4340,3305852,0101000020110F000083C917B192EA5FC1E65EE777DE8E5241,16271116,22,1,2024-10-21 02:02:00+00,5/15/24,10:05:00,10,2.02E+11,2500 BLOCK N CHADWICK ST,1800,Narcotic / Drug Law Violations,-75.15904634,39.99275749,39.99275749,-75.15904634
0101000020E6100000C4A70889D7C852C09A63373BEBFE4340,3305853,0101000020110F000083767A4B4DE85FC1445B7BBDB28E5241,16271523,26,1,2024-10-21 02:05:00+00,5/6/24,16:16:00,16,2.02E+11,300 BLOCK W Lehigh Av,800,Other Assaults,-75.13815523,39.99155369,39.99155369,-75.13815523
0101000020E6100000F61E57B85FCB52C06A11B47699FA4340,3305854,0101000020110F00006C574B4D9AEC5FC125C1B33FE9895241,16271967,9,3,2024-10-21 02:08:00+00,5/13/24,18:05:00,18,2.02E+11,2300 BLOCK Race St,1400,Vandalism/Criminal Mischief,-75.17771729,39.95780834,39.95780834,-75.17771729
0101000020E6100000167FC27683CE52C011E377CBBCF84340,3305855,0101000020110F000068C5AC8AEFF15FC1A1401628D9875241,16273692,12,4,2024-10-21 02:11:00+00,5/13/24,6:48:00,6,2.02E+11,1100 BLOCK S 54TH ST,1500,Weapon Violations,-75.22677392,39.94326156,39.94326156,-75.22677392
0101000020E6100000899DC64963C852C062DA16E96E024440,3305856,0101000020110F0000105362D687E75FC10100B64698925241,16274125,25,2,2024-10-21 02:18:00+00,5/9/24,3:58:00,3,2.02E+11,200 BLOCK W WINGOHOCKING ST,800,Other Assaults,-75.13106007,40.01900972,40.01900972,-75.13106007
0101000020E6100000DBFC7DCE36C752C045ED446A56024440,3305857,0101000020110F00003B2F727089E55FC1784F761C7D925241,16274559,25,2,2024-10-21 02:28:00+00,4/8/24,13:53:00,13,2.02E+11,600 BLOCK E COURTLAND ST,2600,All Other Offenses,-75.11272013,40.01826218,40.01826218,-75.11272013
0101000020E610000039D2F80990C752C028BB57B53D014440,3305858,0101000020110F00008B2C650221E65FC154CB2BD545915241,16274985,25,2,2024-10-21 02:35:00+00,5/14/24,7:15:00,7,2.02E+11,3900 BLOCK D ST,1400,Vandalism/Criminal Mischief,-75.11816644,40.00969569,40.00969569,-75.11816644
0101000020E6100000161CDAD7ECCC52C0AC01C60A69FB4340,3305859,0101000020110F000052C7FFDA3CEF5FC1F7078C41CF8A5241,16274986,16,1,2024-10-21 02:37:00+00,5/14/24,16:09:00,16,2.02E+11,3900 BLOCK WALLACE ST,800,Other Assaults,-75.20195576,39.96414313,39.96414313,-75.20195576
0101000020E61000005992D13BB4C852C0A1299E275C054440,3305860,0101000020110F00008AE7DB5411E85FC13D4D3252D7955241,16270263,35,1,2024-10-21 02:42:00+00,4/19/24,4:39:00,4,2.02E+11,900 BLOCK W NEDRO AV,1400,Vandalism/Criminal Mischief,-75.13600059,40.04187484,40.04187484,-75.13600059
0101000020E6100000DF29ECBBC5C952C03B8CACA96A064440,3305861,0101000020110F00002FCE41E6E1E95FC14F2E546E03975241,16270274,35,3,2024-10-21 02:57:00+00,4/9/24,10:46:00,10,2.02E+11,1900 BLOCK MEDARY AV,1700,Other Sex Offenses (Not Commercialized),-75.15269373,40.05013009,40.05013009,-75.15269373
0101000020E61000007770C9D491CA52C009B212B110FA4340,3305862,0101000020110F000017FD35943CEB5FC1DA21D6B551895241,16270705,9,4,2024-10-21 03:15:00+00,5/11/24,18:31:00,18,2.02E+11,1500 BLOCK JOHN F KENNEDY BLVD,2600,All Other Offenses,-75.16515083,39.95363439,39.95363439,-75.16515083
0101000020E6100000FC36A36AE4CA52C040CDFBC58D034440,3305863,0101000020110F0000D191C5DBC8EB5FC12E2AD66CD6935241,16271991,39,1,2024-10-21 03:20:00+00,5/14/24,17:15:00,17,2.02E+11,100 BLOCK HANSBERRY ST,800,Other Assaults,-75.17019144,40.02776408,40.02776408,-75.17019144
0101000020E61000001CD66DB3E5C652C09210DD9A11FF4340,3305864,0101000020110F00009D444BACFFE45FC13F828947DD8E5241,16272425,24,3,2024-10-21 03:22:00+00,5/16/24,10:18:00,10,2.02E+11,3200 BLOCK Collins St,1400,Vandalism/Criminal Mischief,-75.10776983,39.99272476,39.99272476,-75.10776983
0101000020E61000004A5C2AE35DC952C00A3C83C89AFE4340,3305865,0101000020110F0000453D5F8131E95FC172C0B88F598E5241,16273281,26,1,2024-10-21 03:41:00+00,4/19/24,16:01:00,16,2.02E+11,800 BLOCK W CUMBERLAND ST,800,Other Assaults,-75.14635543,39.98909861,39.98909861,-75.14635543
0101000020E61000001298987851C852C0739C80CB08004440,3305866,0101000020110F00008DE1C29269E75FC1465A1852EF8F5241,16269431,25,3,2024-10-21 03:41:00+00,5/13/24,17:14:00,17,2.02E+11,N HOWARD ST  & W WESTMORELAND ST,1500,Weapon Violations,-75.12997261,40.0002684,40.0002684,-75.1299726
0101000020E610000029C6010D19CB52C0A27A8C6E94F94340,3305867,0101000020110F00001713584322EC5FC1B59CF30AC8885241,16269434,9,3,2024-10-21 03:48:00+00,5/7/24,20:22:00,20,2.02E+11,200 BLOCK W RITTENHOUSE SQ,1100,Fraud,-75.17340398,39.94984228,39.94984228,-75.17340398
0101000020E610000025221D9A49C352C0111AA0B80C044440,3305868,0101000020110F00001BA681FFDDDE5FC110E2343B63945241,16269437,15,2,2024-10-21 03:50:00+00,5/14/24,22:56:00,22,2.02E+11,6700 BLOCK FRANKFORD AV,800,Other Assaults,-75.05136731,40.03163823,40.03163822,-75.05136731
0101000020E61000000205E63AB0CB52C076F95AC019FA4340,3305869,0101000020110F0000F4C2660E23ED5FC1AA3672BF5B895241,16269869,18,3,2024-10-21 03:56:00+00,5/5/24,15:26:00,15,2.02E+11,2900 BLOCK MARKET ST,800,Other Assaults,-75.18263123,39.95391087,39.95391087,-75.18263123
