cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,lat,lng
3235255,0101000020110F000064FA8B80BAF15FC1BC616311398A5241,18355484,18,2,2024-07-16 08:07:00+00,7/16/24,4:07:00,4,2.02E+11,N 52ND ST & MARKET ST,500,Burglary Non-Residential,39.96000676,-75.22486807
3251691,0101000020110F00000ECE4C05D3E15FC1EDD2C22F73945241,18451659,15,2,2024-07-16 08:07:00+00,7/16/24,4:07:00,4,2.02E+11,5900 BLOCK HORROCKS ST,700,Motor Vehicle Theft,40.0320772,-75.07856911
3255960,0101000020110F0000D2B8B1BB4AEA5FC13CF815B83F905241,18403921,39,2,2024-07-16 08:07:00+00,7/16/24,4:07:00,4,2.02E+11,1600 BLOCK W ALLEGHENY AV,800,Other Assaults,40.0024814,-75.15646068
3149736,0101000020110F000094D7ECFC85EA5FC1310A2F3D788C5241,18426810,22,3,2024-07-16 08:14:00+00,7/16/24,4:14:00,4,2.02E+11,1400 BLOCK JEFFERSON ST,300,Robbery Firearm,39.97584634,-75.15858986
3258975,0101000020110F00003472C1FC9EEB5FC19FA81548FC865241,18416063,17,1,2024-07-16 08:23:00+00,7/16/24,4:23:00,4,2.02E+11,1100 BLOCK S 15TH ST,700,Motor Vehicle Theft,39.93717644,-75.1686869
3251719,0101000020110F0000E05A268F6ED75FC1F5B2DC36A89D5241,18452032,8,3,2024-07-16 08:25:00+00,7/16/24,4:25:00,4,2.02E+11,3200 BLOCK WOODHAVEN RD,700,Motor Vehicle Theft,40.09689537,-74.98297178
3258232,0101000020110F00006373915ECBE75FC1E85B775B74905241,18372311,25,3,2024-07-16 08:27:00+00,7/16/24,4:27:00,4,2.02E+11,200 BLOCK W TIOGA ST,800,Other Assaults,40.00393025,-75.13348667
3233075,0101000020110F00008E1BF79251EB5FC12F81D1225E905241,18356189,39,3,2024-07-16 08:36:00+00,7/16/24,4:36:00,4,2.02E+11,3200 BLOCK N 22ND ST,600,Theft from Vehicle,40.00331862,-75.16590524
3241644,0101000020110F0000A758EA1DDFEC5FC18008B1D4818F5241,18356792,39,1,2024-07-16 08:40:00+00,7/16/24,4:40:00,4,2.02E+11,N 30TH ST  & W LEHIGH AV,200,Rape,39.99725453,-75.18018999
3255220,0101000020110F000013357400ABF25FC1C7527D90568C5241,18405325,19,2,2024-07-16 08:44:00+00,7/16/24,4:44:00,4,2.02E+11,5600 BLOCK MEDIA ST,1300,Receiving Stolen Property,39.97491908,-75.23350985
3172655,0101000020110F00004C86CFD994F15FC1728039019C845241,18432742,12,3,2024-07-16 08:49:00+00,7/16/24,4:49:00,4,2.02E+11,2800 BLOCK S 63rd St,600,Theft from Vehicle,39.92041558,-75.22351516
3243728,0101000020110F00000AB2043B48DF5FC151F2909476925241,18446823,15,2,2024-07-16 09:01:00+00,7/16/24,5:01:00,5,2.02E+11,6100 BLOCK HEGERMAN ST,800,Other Assaults,40.01808246,-75.05518452
3257746,0101000020110F0000F460C768C4F15FC1D4EFB9D12F8B5241,18373727,19,2,2024-07-16 09:01:00+00,7/16/24,5:01:00,5,2.02E+11,400 BLOCK N 52ND ST,2600,All Other Offenses,39.96680247,-75.22522406
3242611,0101000020110F0000EF90B4C5FCEA5FC1082B8D373B8A5241,18356606,9,1,2024-07-16 09:09:00+00,7/16/24,5:09:00,5,2.02E+11,400 BLOCK N BROAD ST,400,Aggravated Assault No Firearm,39.96006595,-75.16285809
3166864,0101000020110F0000117C9F5A8FE05FC117D42E37A2915241,18430311,15,2,2024-07-16 09:12:00+00,7/16/24,5:12:00,5,2.02E+11,5500 BLOCK TULIP ST,600,Thefts,40.01223821,-75.06693892
3259995,0101000020110F0000CFB2194C27E05FC1CBFAAE4DEF955241,18381206,2,1,2024-07-16 09:13:00+00,7/16/24,5:13:00,5,2.02E+11,2100 BLOCK Tyson Ave,700,Motor Vehicle Theft,40.04253457,-75.06319989
3259880,0101000020110F00007D7FF89FDDE55FC1574F600360945241,18379270,35,2,2024-07-16 10:13:00+00,7/16/24,6:13:00,6,2.02E+11,5400 BLOCK WESTFORD RD,700,Motor Vehicle Theft,40.03154968,-75.11574514
3252629,0101000020110F0000570AB08876E75FC1FB2EF8419E925241,18400082,25,2,2024-07-16 10:16:00+00,7/16/24,6:16:00,6,2.02E+11,200 BLOCK W WINGOHOCKING ST,400,Aggravated Assault No Firearm,40.01917432,-75.13043831
3240131,0101000020110F00000E0CB2947FED5FC113CBFB2C13875241,18396051,17,2,2024-07-16 10:17:00+00,7/16/24,6:17:00,6,2.02E+11,2500 BLOCK OAKFORD ST,600,Theft from Vehicle,39.9378072,-75.18595588
3259601,0101000020110F0000CAB2F7A2BCE85FC10397D2CD5C8D5241,18374752,26,1,2024-07-16 10:18:00+00,7/16/24,6:18:00,6,2.02E+11,2000 BLOCK N 5TH ST,2600,All Other Offenses,39.98213975,-75.14215603
3247604,0101000020110F0000E580B0CF22DE5FC1BCBD7AF35D9C5241,18360201,7,2,2024-07-16 10:30:00+00,7/16/24,6:30:00,6,2.02E+11,9300 BLOCK KREWSTOWN RD,600,Thefts,40.08781686,-75.0446412
3220851,0101000020110F0000A7805889D1E75FC1303DDC62E38C5241,18354020,26,2,2024-07-16 10:33:00+00,7/16/24,6:33:00,6,2.02E+11,1900 BLOCK N FRONT ST,600,Theft from Vehicle,39.97879665,-75.13370827
3255423,0101000020110F00004BA0054231E15FC17F5B7B1992935241,18406964,15,2,2024-07-16 10:37:00+00,7/16/24,6:37:00,6,2.02E+11,5700 BLOCK FRANKFORD AV,2600,All Other Offenses,40.02588409,-75.07275655
3220163,0101000020110F0000C27DC1926FF15FC101D20A6167875241,18443282,12,4,2024-07-16 10:59:00+00,7/16/24,6:59:00,6,2.02E+11,5300 BLOCK Chester Av,800,Other Assaults,39.94012705,-75.22217568
3260021,0101000020110F0000432DFE9F20DE5FC12667BC0BA5955241,18380824,15,3,2024-07-16 11:00:00+00,7/16/24,7:00:00,6,2.02E+11,3200 BLOCK GUILFORD ST,700,Motor Vehicle Theft,40.0404918,-75.04456264
3259819,0101000020110F000072D315D954EB5FC13694E274818E5241,18374818,22,1,2024-07-16 11:06:00+00,7/16/24,7:06:00,7,2.02E+11,2300 BLOCK N WOODSTOCK ST,800,Other Assaults,39.99019693,-75.16602288
3254700,0101000020110F000060AE0C407FF35FC144FB70DE0F8D5241,18405008,19,1,2024-07-16 11:15:00+00,7/16/24,7:15:00,7,2.02E+11,6000 BLOCK W OXFORD ST,1400,Vandalism/Criminal Mischief,39.98002145,-75.24113649
3251585,0101000020110F0000C66B3425E7E85FC1C51ABC23488F5241,18450320,25,4,2024-07-16 11:17:00+00,7/16/24,7:17:00,7,2.02E+11,700 BLOCK W CAMBRIA ST,700,Motor Vehicle Theft,39.99566644,-75.14368348
3183342,0101000020110F00006AD88C23E9EA5FC1D34574798B8A5241,18436163,9,1,2024-07-16 11:31:00+00,7/16/24,7:31:00,7,2.02E+11,400 BLOCK N BROAD ST,600,Thefts,39.96227637,-75.16215261
3246059,0101000020110F0000117C9F5A8FE05FC117D42E37A2915241,18359446,15,2,2024-07-16 11:36:00+00,7/16/24,7:36:00,7,2.02E+11,5500 BLOCK TULIP ST,600,Thefts,40.01223821,-75.06693892
3251078,0101000020110F0000ACF9B204D1E85FC17CB4B5922D8C5241,18450294,26,2,2024-07-16 11:36:00+00,7/16/24,7:36:00,7,2.02E+11,400 BLOCK JEFFERSON ST,700,Motor Vehicle Theft,39.97379033,-75.1428884
3207198,0101000020110F0000EE8A17B64DEB5FC1933F56C457865241,18440576,17,3,2024-07-16 11:41:00+00,7/16/24,7:41:00,7,2.02E+11,1300 BLOCK REED ST,1400,Vandalism/Criminal Mischief,39.9326437,-75.16576644
3234992,0101000020110F000086FBD86771EC5FC18647EA70378B5241,18394915,9,1,2024-07-16 11:48:00+00,7/16/24,7:48:00,7,2.02E+11,2300 BLOCK FAIRMOUNT AV,600,Thefts,39.96701237,-75.17624778
3260032,0101000020110F0000AD81587F79DE5FC1D1E2AA6E0A995241,18381294,7,1,2024-07-16 11:48:00+00,7/16/24,7:48:00,7,2.02E+11,2200 BLOCK STRAHLE ST,700,Motor Vehicle Theft,40.06440412,-75.04775606
3197333,0101000020110F00002968EBC101D85FC1B9E9F9CBCF9D5241,18392098,8,3,2024-07-16 11:49:00+00,7/16/24,7:49:00,7,2.02E+11,12000 BLOCK THORNTON RD,300,Robbery No Firearm,40.09798336,-74.988261
3256972,0101000020110F00008340575D1EEB5FC1BA0C5A9B47905241,18369726,39,3,2024-07-16 11:49:00+00,7/16/24,7:49:00,7,2.02E+11,2000 BLOCK W ALLEGHENY AV,1400,Vandalism/Criminal Mischief,40.00269851,-75.16406515
3259318,0101000020110F00006F0D24282DF35FC1115FCB0FD58A5241,18415049,19,2,2024-07-16 11:50:00+00,7/16/24,7:50:00,7,2.02E+11,100 BLOCK N 59TH ST,700,Motor Vehicle Theft,39.96430302,-75.23818666
3258703,0101000020110F00005EAB1674F3DD5FC1058C2BC6DC935241,18371728,15,3,2024-07-16 11:53:00+00,7/16/24,7:53:00,7,2.02E+11,6900 BLOCK DITMAN ST,800,Other Assaults,40.02793877,-75.04293951
3256853,0101000020110F00006FEFD0CAEFF35FC1A36A3B971C825241,18404713,12,1,2024-07-16 11:55:00+00,7/16/24,7:55:00,7,2.02E+11,7900 BLOCK LINDBERGH BLVD,1400,Vandalism/Criminal Mischief,39.90279232,-75.24518042
3250952,0101000020110F00000666B92F9FE75FC17F0E8EA7618D5241,18361787,26,3,2024-07-16 11:57:00+00,7/16/24,7:57:00,7,2.02E+11,2000 BLOCK E SUSQUEHANNA AV,600,Theft from Vehicle,39.9822733,-75.13189906
3169110,0101000020110F0000E92345CC84E25FC1DF57E522ED935241,18432413,15,2,2024-07-16 11:58:00+00,7/16/24,7:58:00,7,2.02E+11,1000 BLOCK BRIDGE ST,500,Burglary Non-Residential,40.02838897,-75.08495711
3150078,0101000020110F00006A30DA68ACE25FC12C7E0A3CE9925241,18425939,15,1,2024-07-16 12:02:00+00,7/16/24,8:02:00,8,2.02E+11,1300 BLOCK HARRISON ST,400,Aggravated Assault Firearm,40.02123752,-75.08638046
3254364,0101000020110F00000EDB3F3D33F25FC1F893C8A6F3875241,18365535,12,4,2024-07-16 12:02:00+00,7/16/24,8:02:00,8,2.02E+11,5400 BLOCK HADFIELD ST,300,Robbery No Firearm,39.94399146,-75.22920647
3207119,0101000020110F0000AF5B9937BCE15FC197348435B9925241,18440128,15,1,2024-07-16 12:03:00+00,7/16/24,8:03:00,8,2.02E+11,1600 BLOCK HAWORTH ST,2600,All Other Offenses,40.01991597,-75.07774972
3258252,0101000020110F000084B1234418E95FC1D8B56B7529855241,18372956,3,2,2024-07-16 12:04:00+00,7/16/24,8:04:00,8,2.02E+11,1800 BLOCK S SWANSON ST,1400,Vandalism/Criminal Mischief,39.92431366,-75.14544852
3170605,0101000020110F00009C29731D84EA5FC14661DB3DF5865241,18433402,3,1,2024-07-16 12:08:00+00,7/16/24,8:08:00,8,2.02E+11,1000 BLOCK S 9TH ST,400,Aggravated Assault No Firearm,39.93698248,-75.15852256
3242470,0101000020110F00004774E4D5B8ED5FC1E7587A9BC1865241,18445325,17,3,2024-07-16 12:08:00+00,7/16/24,8:08:00,8,2.02E+11,2600 BLOCK Reed St,1100,Fraud,39.93555987,-75.18801319
3257924,0101000020110F000059A293BEF0E25FC143EC6E0576945241,18369252,2,1,2024-07-16 12:09:00+00,7/16/24,8:09:00,8,2.02E+11,900 BLOCK SANGER ST,1400,Vandalism/Criminal Mischief,40.03215519,-75.08883591
3178287,0101000020110F00000F94B74CBAE75FC107C8C2B053925241,18434183,25,2,2024-07-16 12:17:00+00,7/16/24,8:17:00,8,2.02E+11,4300 BLOCK N 4TH ST,600,Theft from Vehicle,40.01712233,-75.13287331
3188095,0101000020110F000084EA27AC2FE95FC124475B2AC98D5241,18438353,9,3,2024-07-16 12:17:00+00,7/16/24,8:17:00,8,2.02E+11,2200 BLOCK BENJAMIN FRANKLIN PKWY,1100,Fraud,39.98512322,-75.14628957
3249842,0101000020110F0000BD61E00C0DEC5FC1496B86B05A895241,18359079,9,3,2024-07-16 12:19:00+00,7/16/24,8:19:00,8,2.02E+11,1900 BLOCK MARKET ST,600,Thefts,39.95388172,-75.17264175
3251262,0101000020110F00003186EF60B2E55FC15421232420945241,18363964,35,2,2024-07-16 12:19:00+00,7/16/24,8:19:00,8,2.02E+11,5200 BLOCK RORER ST,600,Theft from Vehicle,40.02979233,-75.11419119
3211739,0101000020110F0000906BB04412EA5FC1A1E7705FDA8A5241,18442446,9,2,2024-07-16 12:23:00+00,7/16/24,8:23:00,8,2.02E+11,1000 BLOCK WALLACE ST,800,Other Assaults,39.96444929,-75.15443175
3259520,0101000020110F0000C30DA7478BF25FC1CB3EA868607F5241,18414023,77,A,2024-07-16 12:23:00+00,7/16/24,8:23:00,8,2.02E+11,0 BLOCK Main Toll Plz,800,Other Assaults,39.883489,-75.23237
3257513,0101000020110F000035EACFDE87E95FC1B39FDDAC3E965241,18372510,35,3,2024-07-16 12:25:00+00,7/16/24,8:25:00,8,2.02E+11,5900 BLOCK OGONTZ AV,1100,Fraud,40.04471796,-75.14945875
3258868,0101000020110F0000ACA3D13FF8E85FC1932EF472908E5241,18379441,26,1,2024-07-16 12:26:00+00,7/16/24,8:26:00,8,2.02E+11,2500 BLOCK N 7TH ST,700,Motor Vehicle Theft,39.99060967,-75.14429807
3147326,0101000020110F000012869601F7E35FC1FE0C4B60AA905241,18426882,24,1,2024-07-16 12:27:00+00,7/16/24,8:27:00,8,2.02E+11,1500 BLOCK E ERIE AV,600,Thefts,40.00541707,-75.09825966
3259593,0101000020110F00009A68C8F89AF35FC16F055D7F6C8B5241,18379686,19,2,2024-07-16 12:28:00+00,7/16/24,8:28:00,8,2.02E+11,400 BLOCK N ROBINSON ST,700,Motor Vehicle Theft,39.96847349,-75.2421326
3172918,0101000020110F00009AE5584ADCD75FC1B4FC380A0C995241,18432528,8,2,2024-07-16 12:30:00+00,7/16/24,8:30:00,8,2.02E+11,3800 BLOCK MORRELL AV,500,Burglary Non-Residential,40.06444833,-74.98691471
3145688,0101000020110F00009F8D349A07ED5FC1B681DED4868B5241,18424909,9,1,2024-07-16 12:31:00+00,7/16/24,8:31:00,8,2.02E+11,2700 BLOCK PENNSYLVANIA AV,600,Theft from Vehicle,39.96919869,-75.18164474
3257413,0101000020110F00002E2EED4189EC5FC195B36E0F61865241,18373120,17,3,2024-07-16 12:31:00+00,7/16/24,8:31:00,8,2.02E+11,1900 BLOCK DICKINSON ST,1400,Vandalism/Criminal Mischief,39.93289976,-75.17710484
3168066,0101000020110F0000117C9F5A8FE05FC117D42E37A2915241,18430195,15,2,2024-07-16 12:35:00+00,7/16/24,8:35:00,8,2.02E+11,5500 BLOCK TULIP ST,500,Burglary Non-Residential,40.01223821,-75.06693892
3251505,0101000020110F00009727BD4991F15FC1E043AC6CFD835241,18401770,12,1,2024-07-16 12:35:00+00,7/16/24,8:35:00,8,2.02E+11,6600 BLOCK NORWITCH DR,1300,Receiving Stolen Property,39.91604528,-75.22338714
3215359,0101000020110F0000F232DBED59EA5FC1F99756B98A885241,18393276,9,4,2024-07-16 12:39:00+00,7/16/24,8:39:00,8,2.02E+11,900 BLOCK WALNUT ST,600,Thefts,39.94815316,-75.15700671
3203331,0101000020110F0000FA51E5BC5AF15FC189A1794DB3845241,18440909,12,3,2024-07-16 12:42:00+00,7/16/24,8:42:00,8,2.02E+11,6200 BLOCK EASTWICK AV,1400,Vandalism/Criminal Mischief,39.92105762,-75.22142701
3240618,0101000020110F00006C6BFF8207E85FC17DAF2A7A978A5241,18395428,26,3,2024-07-16 12:42:00+00,7/16/24,8:42:00,8,2.02E+11,900 BLOCK N DELAWARE AV,600,Thefts,39.96260694,-75.13564774
3207200,0101000020110F0000EE8A17B64DEB5FC1933F56C457865241,18440577,3,3,2024-07-16 12:43:00+00,7/16/24,8:43:00,8,2.02E+11,1300 BLOCK REED ST,1400,Vandalism/Criminal Mischief,39.9326437,-75.16576644
3218127,0101000020110F00003C12D20DD3E55FC193158B7331945241,18443399,35,2,2024-07-16 12:44:00+00,7/16/24,8:44:00,8,2.02E+11,5200 BLOCK D ST,1400,Vandalism/Criminal Mischief,40.0302686,-75.1153653
3174718,0101000020110F00004BF2367527EE5FC1D7E5A09AF2855241,18435513,1,1,2024-07-16 12:45:00+00,7/16/24,8:45:00,8,2.02E+11,1800 BLOCK S 28TH ST,600,Theft from Vehicle,39.92985629,-75.19198814
3214374,0101000020110F000028461EE39EEC5FC1340C631877945241,18393289,14,3,2024-07-16 12:45:00+00,7/16/24,8:45:00,8,2.02E+11,100 BLOCK W CHELTEN AV,600,Thefts,40.03218474,-75.17788205
3249403,0101000020110F00008BF02A2D75E85FC15A9F858DB68E5241,18360406,26,1,2024-07-16 12:48:00+00,7/16/24,8:48:00,8,2.02E+11,400 BLOCK W LEHIGH AV,600,Thefts,39.99165865,-75.13958828
3257193,0101000020110F00007FE6C25C14E65FC17F5C9C2F718E5241,18408416,24,2,2024-07-16 12:50:00+00,7/16/24,8:50:00,8,2.02E+11,2800 BLOCK CORAL ST,1300,Receiving Stolen Property,39.989749,-75.117712
3259542,0101000020110F0000CB5B1C1B25DF5FC1001DD90FEB955241,18415490,15,3,2024-07-16 12:50:00+00,7/16/24,8:50:00,8,2.02E+11,7200 BLOCK REVERE ST,700,Motor Vehicle Theft,40.04241789,-75.0539224
3166853,0101000020110F0000117C9F5A8FE05FC117D42E37A2915241,18430310,15,2,2024-07-16 12:51:00+00,7/16/24,8:51:00,8,2.02E+11,5500 BLOCK TULIP ST,600,Thefts,40.01223821,-75.06693892
3158608,0101000020110F0000B65B82B430DF5FC1B8B9175201995241,18429110,7,1,2024-07-16 12:54:00+00,7/16/24,8:54:00,8,2.02E+11,8100 BLOCK CASTOR AV,600,Thefts,40.06415355,-75.05433919
3257279,0101000020110F000075149700AFEB5FC1803E2B450E895241,18372136,9,3,2024-07-16 12:54:00+00,7/16/24,8:54:00,8,2.02E+11,1700 BLOCK CHESTNUT ST,800,Other Assaults,39.95177675,-75.16926236
3257615,0101000020110F00008ABF6E4890ED5FC1EC0BD474488F5241,18411732,22,2,2024-07-16 12:54:00+00,7/16/24,8:54:00,8,2.02E+11,3300 BLOCK W FIRTH ST,1300,Receiving Stolen Property,39.99567516,-75.18655603
3243702,0101000020110F00000C0E026C17F25FC113A005EF548B5241,18357862,19,2,2024-07-16 13:02:00+00,7/16/24,9:02:00,9,2.02E+11,5400 BLOCK WESTMINSTER AV,600,Thefts,39.96782457,-75.22820692
3210833,0101000020110F00009B68FCD41EE05FC16793972EFE945241,18392561,15,3,2024-07-16 13:03:00+00,7/16/24,9:03:00,9,2.02E+11,6600 BLOCK E ROOSEVELT BLVD,600,Thefts,40.03590128,-75.06289571
3257070,0101000020110F000016AF89BFF0EC5FC1524955844B975241,18373393,14,2,2024-07-16 13:07:00+00,7/16/24,9:07:00,9,2.02E+11,100 BLOCK E SHARPNACK ST,1400,Vandalism/Criminal Mischief,40.05211284,-75.18082353
3254199,0101000020110F0000D4C8D2BE71E45FC1FB81BE6424965241,18366028,2,2,2024-07-16 13:15:00+00,7/16/24,9:15:00,9,2.02E+11,RISING SUN AV  & VAN KIRK ST,600,Thefts,40.043995,-75.10267
3260024,0101000020110F0000E7C1E5E6ACEA5FC1A02C953558855241,18381248,3,3,2024-07-16 13:15:00+00,7/16/24,9:15:00,9,2.02E+11,800 BLOCK MIFFLIN ST,700,Motor Vehicle Theft,39.92560193,-75.15998814
3256237,0101000020110F0000ABBEC102C0EA5FC1ECF382FC5E8B5241,18367374,9,1,2024-07-16 13:17:00+00,7/16/24,9:17:00,9,2.02E+11,800 BLOCK N BROAD ST,900,Arson,39.96810141,-75.16067477
3247270,0101000020110F0000B5DFB8D81BD75FC1F8A23A148B9C5241,18448071,8,3,2024-07-16 13:18:00+00,7/16/24,9:18:00,9,2.02E+11,11900 BLOCK WALDEMIRE DR,800,Other Assaults,40.08905744,-74.9799997
3252162,0101000020110F0000602C1B340AEB5FC19F8CBE1CC6845241,18400286,3,3,2024-07-16 13:19:00+00,7/16/24,9:19:00,9,2.02E+11,2200 BLOCK S 10TH ST,600,Thefts,39.92157597,-75.16334071
3253335,0101000020110F000084B1E94919EB5FC1A35FCE6F4F8B5241,18399684,9,1,2024-07-16 13:22:00+00,7/16/24,9:22:00,9,2.02E+11,700 BLOCK N 16TH ST,600,Theft from Vehicle,39.96767319,-75.16388276
3209980,0101000020110F0000BC42233A48EA5FC111B403724D8E5241,18441858,22,1,2024-07-16 13:26:00+00,7/16/24,9:26:00,9,2.02E+11,2300 BLOCK N CARLISLE ST,1100,Fraud,39.98876505,-75.15637063
3198632,0101000020110F0000289B7FA059F25FC1A1B485F5AA855241,18390915,12,3,2024-07-16 13:35:00+00,7/16/24,9:35:00,9,2.02E+11,6200 BLOCK WOODLAND AV,300,Robbery No Firearm,39.92788214,-75.23058584
3258233,0101000020110F00009F955FA03AF35FC15E23401800895241,18411083,18,1,2024-07-16 13:35:00+00,7/16/24,9:35:00,9,2.02E+11,5700 BLOCK PEMBERTON ST,800,Other Assaults,39.95138628,-75.23867066
3247541,0101000020110F000086FBD86771EC5FC18647EA70378B5241,18359662,9,1,2024-07-16 13:37:00+00,7/16/24,9:37:00,9,2.02E+11,2300 BLOCK FAIRMOUNT AV,600,Thefts,39.96701237,-75.17624778
3152661,0101000020110F00003C9AD6BE8FEB5FC1D333D1F010895241,18428157,9,4,2024-07-16 13:46:00+00,7/16/24,9:46:00,9,2.02E+11,1600 BLOCK CHESTNUT ST,600,Thefts,39.95185031,-75.16813922
3254053,0101000020110F00001B6C0CE118E55FC1CAD7C8DCB68D5241,18450458,24,3,2024-07-16 13:46:00+00,7/16/24,9:46:00,9,2.02E+11,3000 BLOCK BELGRADE ST,700,Motor Vehicle Theft,39.9846193,-75.10867555
3240211,0101000020110F0000AA256CD46EF45FC164D29B1C767F5241,18357293,12,1,2024-07-16 13:47:00+00,7/16/24,9:47:00,9,2.02E+11,9000 BLOCK BARTRAM AV,600,Thefts,39.88408741,-75.24974521
3249821,0101000020110F000073F4BC4507E95FC11D01FC50038E5241,18397939,26,1,2024-07-16 13:48:00+00,7/16/24,9:48:00,9,2.02E+11,2300 BLOCK N 7TH ST,400,Aggravated Assault No Firearm,39.98672421,-75.14483789
3251201,0101000020110F000024135EC975EB5FC103E461F0B0985241,18400675,14,1,2024-07-16 13:48:00+00,7/16/24,9:48:00,9,2.02E+11,1400 BLOCK BARRINGER ST,600,Theft from Vehicle,40.06194301,-75.16720645
3215735,0101000020110F000077704F95A5EA5FC179435C2738895241,18393140,9,4,2024-07-16 13:50:00+00,7/16/24,9:50:00,9,2.02E+11,1200 BLOCK FILBERT ST,600,Thefts,39.95293044,-75.15972516
3256829,0101000020110F00009DD585DCF2E15FC141C69A25D7915241,18364988,15,1,2024-07-16 13:50:00+00,7/16/24,9:50:00,9,2.02E+11,1800 BLOCK WILMOT ST,400,Aggravated Assault No Firearm,40.01369492,-75.07971323
3259398,0101000020110F000043D3ABE40AED5FC1B7BB536F64865241,18377680,17,3,2024-07-16 13:53:00+00,7/16/24,9:53:00,9,2.02E+11,2200 BLOCK GREENWICH ST,1100,Fraud,39.93299274,-75.18176299
3151623,0101000020110F00001B6C65345DF05FC11A7B309BC2905241,18426511,19,3,2024-07-16 13:58:00+00,7/16/24,9:58:00,9,2.02E+11,4000 BLOCK MONUMENT RD,600,Thefts,40.00608397,-75.2123169
3165647,0101000020110F00004E997C63F8F35FC1174F5FB24E845241,18431671,12,2,2024-07-16 13:58:00+00,7/16/24,9:58:00,9,2.02E+11,7200 BLOCK WOODLAND AV,600,Theft from Vehicle,39.91828509,-75.24548931
3178596,0101000020110F0000F597AA0150ED5FC15AD22CDA92905241,18435952,39,1,2024-07-16 13:59:00+00,7/16/24,9:59:00,9,2.02E+11,3100 BLOCK N SPANGLER ST,600,Thefts,40.0047696,-75.18424641
3252913,0101000020110F0000CCB2BB0723E95FC1A6EE1770B48F5241,18361898,25,4,2024-07-16 13:59:00+00,7/16/24,9:59:00,9,2.02E+11,3000 BLOCK N HUTCHINSON ST,600,Theft from Vehicle,39.99864758,-75.1458353
3184559,0101000020110F0000C543956726EA5FC1BDD606E6B6885241,18437705,9,4,2024-07-16 14:01:00+00,7/16/24,10:01:00,10,2.02E+11,800 BLOCK CHESTNUT ST,800,Other Assaults,39.94937002,-75.1551553
3259229,0101000020110F0000D947B6756CEE5FC1B5EB008B688A5241,18375003,16,1,2024-07-16 14:03:00+00,7/16/24,10:03:00,10,2.02E+11,3600 BLOCK BARING ST,1100,Fraud,39.96131431,-75.19446756
3212279,0101000020110F00003427AD56CCF15FC111FC669D25865241,18392893,12,3,2024-07-16 14:05:00+00,7/16/24,10:05:00,10,2.02E+11,5800 BLOCK WOODLAND AV,600,Thefts,39.93126184,-75.22550898
3257784,0101000020110F0000130E411E61EB5FC1E4FAA0BCF3895241,18372872,9,4,2024-07-16 14:06:00+00,7/16/24,10:06:00,10,2.02E+11,1600 BLOCK VINE ST,800,Other Assaults,39.95809721,-75.16646378
3258494,0101000020110F000041FF691989E15FC1A0184FF5F4945241,18411118,2,1,2024-07-16 14:06:00+00,7/16/24,10:06:00,10,2.02E+11,6200 BLOCK SOUDER ST,2600,All Other Offenses,40.03564752,-75.07591292
3151628,0101000020110F00001B6C65345DF05FC11A7B309BC2905241,18426512,19,3,2024-07-16 14:24:00+00,7/16/24,10:24:00,10,2.02E+11,4000 BLOCK MONUMENT RD,600,Thefts,40.00608397,-75.2123169
3151629,0101000020110F00001B6C65345DF05FC11A7B309BC2905241,18426513,19,3,2024-07-16 14:24:00+00,7/16/24,10:24:00,10,2.02E+11,4000 BLOCK MONUMENT RD,600,Thefts,40.00608397,-75.2123169
3166939,0101000020110F0000603ADD8364EB5FC1D83DE73301855241,18430698,3,3,2024-07-16 14:24:00+00,7/16/24,10:24:00,10,2.02E+11,1200 BLOCK JACKSON ST,500,Burglary Residential,39.92320434,-75.16658584
3191019,0101000020110F000073772B3C46EA5FC10DB9D7AC43855241,18389250,3,3,2024-07-16 14:24:00+00,7/16/24,10:24:00,10,2.02E+11,1900 BLOCK S 6TH ST,600,Theft from Vehicle,39.92503609,-75.15629905
3188814,0101000020110F0000E9CD58DB28E65FC1C7022C33AB8C5241,18389329,26,3,2024-07-16 14:27:00+00,7/16/24,10:27:00,10,2.02E+11,2500 BLOCK ARAMINGO AV,600,Thefts,39.97724957,-75.11844842
3254559,0101000020110F0000394F53A702EC5FC1BF6EA718708A5241,18405530,9,1,2024-07-16 14:28:00+00,7/16/24,10:28:00,10,2.02E+11,2000 BLOCK Pennsylvania Av,1800,Narcotic / Drug Law Violations,39.96152234,-75.17226817
3247783,0101000020110F00007468C542D5EA5FC1789AD71445965241,18447442,14,1,2024-07-16 14:29:00+00,7/16/24,10:29:00,10,2.02E+11,5500 BLOCK BLOYD ST,800,Other Assaults,40.04489418,-75.16143834
3246141,0101000020110F0000DDC9C04770E75FC1034B69958B8D5241,18448341,26,3,2024-07-16 14:32:00+00,7/16/24,10:32:00,10,2.02E+11,2000 BLOCK E ARIZONA ST,1100,Fraud,39.98342773,-75.1302136
3253679,0101000020110F0000F739FA3086DA5FC148476797C49C5241,18362163,8,2,2024-07-16 14:33:00+00,7/16/24,10:33:00,10,2.02E+11,2700 BLOCK RED LION RD,600,Thefts,40.09063844,-75.01141719
