the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y,lat,lng
0101000020E6100000A16F24330BCB52C0F550574E2DFC4340,3213876,0101000020110F0000381156BC0AEC5FC16CD7F0BEA88B5241,13058480,9,3,2024-01-01 02:26:00+00,12/31/23,21:26:00,21,2.02309E+11,800 BLOCK N 21ST ST,700,Motor Vehicle Theft,-75.17255858,39.97013263,39.97013263,-75.17255858
0101000020E610000042BE5B8B5CC852C0C25FBCB41B004440,3211747,0101000020110F000077E9E3617CE75FC10F01884904905241,12957463,25,3,2024-01-01 02:38:00+00,12/31/23,21:38:00,21,2.02325E+11,3300 BLOCK MASCHER ST,800,Other Assaults,-75.13064846,40.00084552,40.00084552,-75.13064846
0101000020E6100000C0805647ABC452C04AEACA8887FF4340,3214541,0101000020110F0000B3F8E2C036E15FC1B8BDE803608F5241,13081648,15,1,2024-01-01 02:42:00+00,12/31/23,21:42:00,21,2.02315E+11,2800 BLOCK ORTHODOX ST,2600,All Other Offenses,-75.07295402,39.99632368,39.99632368,-75.07295402
0101000020E6100000ABDEE9E730CA52C0B68930D1E2F94340,3216451,0101000020110F00002A760CF197EA5FC12D038FE21E895241,13080626,6,2,2024-01-01 02:43:00+00,12/31/23,21:43:00,21,2.02306E+11,1100 BLOCK MARKET ST,800,Other Assaults,-75.15923498,39.95223441,39.95223441,-75.15923498
0101000020E610000088DCCA1A8EC552C08310146845044440,3176468,0101000020110F000023264D0AB8E25FC1CC43781BA2945241,12918694,2,1,2024-01-01 02:48:00+00,12/31/23,21:48:00,21,2.02302E+11,1200 BLOCK E CHELTENHAM AV,300,Robbery Firearm,-75.08679838,40.03336812,40.03336812,-75.08679838
0101000020E6100000DA0C68D0EDC852C0E9F15A8D95004440,3168035,0101000020110F00002D103B2373E85FC1F65D9F618B905241,12149082,25,4,2024-01-01 03:03:00+00,12/31/23,22:03:00,22,2.02325E+11,600 BLOCK W TIOGA ST,1500,Weapon Violations,-75.13951503,40.00456397,40.00456397,-75.13951502
0101000020E6100000083D59390DCF52C0E5187F9106F94340,3178209,0101000020110F0000A15C868AD9F25FC14212ACE12A885241,12923727,12,4,2024-01-01 03:29:00+00,12/31/23,22:29:00,22,2.02312E+11,1000 BLOCK S 56TH ST,1500,Weapon Violations,-75.23518213,39.94551295,39.94551295,-75.23518213
0101000020E6100000405E7AC148C452C00F86534991014440,3181575,0101000020110F00009DFF04678FE05FC150C65782A2915241,13348614,15,2,2024-01-01 03:31:00+00,12/31/23,22:31:00,22,2.02315E+11,5500 BLOCK TULIP ST,600,Thefts,-75.06694066,40.01224629,40.01224629,-75.06694066
0101000020E6100000BA8695E1AACB52C09C6647CBFDFC4340,3203037,0101000020110F000038AA7BF819ED5FC192487DCD8F8C5241,13780658,22,4,2024-01-01 03:43:00+00,12/31/23,22:43:00,22,2.02422E+11,1300 BLOCK N DOVER ST,400,Aggravated Assault Firearm,-75.18230476,39.97649518,39.97649518,-75.18230476
0101000020E6100000C33997A04EC952C037182CCD94F94340,3179731,0101000020110F0000D965A99517E95FC1C937C873C8885241,13099233,6,2,2024-01-01 03:44:00+00,12/31/23,22:44:00,22,2.02306E+11,200 BLOCK Market St,600,Thefts,-75.14542403,39.94985356,39.94985356,-75.14542403
