cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,lat,lng
3256739,0101000020110F0000F7F8491F83E75FC1496EE38FE98C5241,18341947,26,3,2024-07-13 00:44:00+00,7/12/24,20:44:00,20,2.02E+11,2000 BLOCK BLAIR ST,800,Other Assaults,39.9789667,-75.13089064
3256846,0101000020110F0000657FFD2E69EB5FC17E471BACF18F5241,18297795,39,3,2024-07-12 07:12:00+00,7/12/24,3:12:00,3,2.02E+11,3000 BLOCK N 22ND ST,2600,All Other Offenses,40.00033313,-75.16675359
3256848,0101000020110F0000657FFD2E69EB5FC17E471BACF18F5241,18297797,39,3,2024-07-12 07:12:00+00,7/12/24,3:12:00,3,2.02E+11,3000 BLOCK N 22ND ST,2600,All Other Offenses,40.00033313,-75.16675359
3256868,0101000020110F00000A9B1A7BFEE65FC1138427A2C28E5241,18409300,24,2,2024-07-13 01:18:00+00,7/12/24,21:18:00,21,2.02E+11,2800 BLOCK ORMES ST,1800,Narcotic / Drug Law Violations,39.99199122,-75.12612449
3256895,0101000020110F0000A3149EF1EAE15FC19A620DD166905241,18304416,15,1,2024-07-12 19:53:00+00,7/12/24,15:53:00,15,2.02E+11,4500 BLOCK PEARCE ST,1100,Fraud,40.00355755,-75.07942873
3256899,0101000020110F00007920E919C9F35FC1157A81B2ED875241,18373896,12,4,2024-07-13 01:16:00+00,7/12/24,21:16:00,21,2.02E+11,6000 BLOCK CEDARHURST ST,800,Other Assaults,39.94382743,-75.24379015
3256907,0101000020110F0000AF9C7EDEDDE95FC1A0DF51359A985241,18270026,14,1,2024-07-12 12:49:00+00,7/12/24,8:49:00,8,2.02E+11,7000 BLOCK FORREST AV,1400,Vandalism/Criminal Mischief,40.06131789,-75.15254891
3256973,0101000020110F0000A8EAE133CEF25FC13467E432C58D5241,18369727,19,3,2024-07-12 23:18:00+00,7/12/24,19:18:00,19,2.02E+11,5600 BLOCK Berks St,800,Other Assaults,39.98501401,-75.23477471
3257009,0101000020110F00003086D05F60E45FC1F5BDD11B56905241,18303931,24,1,2024-07-12 20:11:00+00,7/12/24,16:11:00,16,2.02E+11,1300 BLOCK E SEDGLEY AV,1400,Vandalism/Criminal Mischief,40.00309767,-75.10204581
3257020,0101000020110F0000CD0A4FD3F4E95FC135DFADB0E78D5241,18269683,22,1,2024-07-12 19:37:00+00,7/12/24,15:37:00,15,2.02E+11,1200 BLOCK W SUSQUEHANNA AV,2600,All Other Offenses,39.98596362,-75.15337379
3257035,0101000020110F000014D818ACD3E95FC116A7BCD3AC915241,18372089,39,2,2024-07-12 14:43:00+00,7/12/24,10:43:00,10,2.02E+11,1500 BLOCK W PIKE ST,1300,Receiving Stolen Property,40.01253025,-75.15218251
3257045,0101000020110F0000D928AB9949EB5FC1935B96BD6C9A5241,18411200,14,1,2024-07-12 17:06:00+00,7/12/24,13:06:00,13,2.02E+11,7900 BLOCK MICHENER AV,1400,Vandalism/Criminal Mischief,40.0741469,-75.16561872
3257081,0101000020110F0000955CAB7384F25FC1D15FF3F99B855241,18267032,12,2,2024-07-12 17:31:00+00,7/12/24,13:31:00,13,2.02E+11,6300 BLOCK WOODLAND AV,1400,Vandalism/Criminal Mischief,39.92746929,-75.23212465
3257089,0101000020110F0000DC79033617D85FC1E955DBD6CB9A5241,18408394,8,2,2024-07-12 15:26:00+00,7/12/24,11:26:00,11,2.02E+11,3300 BLOCK RED LION RD,1100,Fraud,40.07676169,-74.98903188
3257141,0101000020110F00005A881796B5EB5FC1A9737D0A65865241,18269702,17,3,2024-07-12 06:37:00+00,7/12/24,2:37:00,2,2.02E+11,1400 BLOCK S 15TH ST,1400,Vandalism/Criminal Mischief,39.93300944,-75.16949894
3257156,0101000020110F0000E9D14D94A8E15FC1DEA1136D9A9A5241,18306295,7,1,2024-07-12 20:46:00+00,7/12/24,16:46:00,16,2.02E+11,700 BLOCK STANWOOD ST,1400,Vandalism/Criminal Mischief,40.07540306,-75.07704408
3257270,0101000020110F0000934322E7D8E25FC1DDDBC4A8D3965241,18411824,2,2,2024-07-12 20:08:00+00,7/12/24,16:08:00,16,2.02E+11,6500 BLOCK MONTOUR ST,1400,Vandalism/Criminal Mischief,40.04881608,-75.08797922
3257276,0101000020110F0000544A1AE432DC5FC16ACD299927985241,18270086,8,1,2024-07-12 22:48:00+00,7/12/24,18:48:00,18,2.02E+11,8800 BLOCK ASHTON RD,1100,Fraud,40.0581659,-75.02682149
3257389,0101000020110F0000021C301446E25FC121C76BFB0A995241,18304703,2,3,2024-07-12 06:06:00+00,7/12/24,2:06:00,2,2.02E+11,7400 BLOCK OXFORD AV,2600,All Other Offenses,40.06441924,-75.08270345
3257394,0101000020110F0000DCCAB00157DA5FC17BA030304FA25241,18270461,7,3,2024-07-12 20:22:00+00,7/12/24,16:22:00,16,2.02E+11,600 BLOCK EDISON AV,800,Other Assaults,40.12962365,-75.00972172
3257417,0101000020110F0000D435AC53F6E95FC161AA148FFE8B5241,18373129,22,3,2024-07-12 19:20:00+00,7/12/24,15:20:00,15,2.02E+11,1000 BLOCK W THOMPSON ST,1400,Vandalism/Criminal Mischief,39.97249571,-75.15342774
3257495,0101000020110F0000AAED7E704FE25FC12551B61F9B985241,18410657,2,3,2024-07-12 19:06:00+00,7/12/24,15:06:00,15,2.02E+11,1000 BLOCK COTTMAN AV,800,Other Assaults,40.06134307,-75.0830398
3257505,0101000020110F0000EFB7C00542EB5FC1AE4CB2FBF3885241,18411872,9,4,2024-07-13 02:05:00+00,7/12/24,22:05:00,22,2.02E+11,1400 BLOCK CHESTNUT ST,1100,Fraud,39.95105266,-75.16534643
3257556,0101000020110F00003CC3C9F0A9F15FC1C80ADAF6DF8A5241,18408777,16,2,2024-07-13 00:10:00+00,7/12/24,20:10:00,20,2.02E+11,200 BLOCK N 52ND ST,2600,All Other Offenses,39.96460328,-75.22427297
3257656,0101000020110F0000E9E8A5BE2EEB5FC1DEB9815645845241,18305418,3,3,2024-07-12 15:38:00+00,7/12/24,11:38:00,11,2.02E+11,2500 BLOCK S ALDER ST,1100,Fraud,39.91802717,-75.16465373
3257681,0101000020110F0000C50265D515F05FC19E030A34E08B5241,18301768,16,2,2024-07-12 06:33:00+00,7/12/24,2:33:00,2,2.02E+11,4200 BLOCK WYALUSING AV,800,Other Assaults,39.9716598,-75.20975235
3257715,0101000020110F00001F04051143E75FC1BFFA1DCFDD975241,18370814,35,1,2024-07-12 17:20:00+00,7/12/24,13:20:00,13,2.02E+11,600 BLOCK W CHELTENHAM AV,800,Other Assaults,40.05613648,-75.12858895
3257748,0101000020110F00001D100E7056ED5FC11DCEEF7102885241,18269485,17,1,2024-07-12 19:04:00+00,7/12/24,15:04:00,15,2.02E+11,800 BLOCK ADMIRALS WAY,1100,Fraud,39.944399,-75.1844775
3257752,0101000020110F0000B1C6D9A81ED65FC13239B8A53F9D5241,18346303,8,3,2024-07-12 19:30:00+00,7/12/24,15:30:00,15,2.02E+11,12500 BLOCK DEERRUN RD,700,Motor Vehicle Theft,40.09402109,-74.97090203
3257859,0101000020110F00008BFF629A93E75FC1811CAB0F3E925241,18269160,25,2,2024-07-12 23:42:00+00,7/12/24,19:42:00,19,2.02E+11,4300 BLOCK N BODINE ST,800,Other Assaults,40.01652711,-75.13148284
3257906,0101000020110F0000BD6E0A3E45EA5FC15632839FF88D5241,18372895,22,1,2024-07-12 12:33:00+00,7/12/24,8:33:00,8,2.02E+11,2200 BLOCK N BROAD ST,800,Other Assaults,39.98642981,-75.15626338
3257950,0101000020110F0000F15E73C317E75FC1F72337912D8F5241,18302792,24,2,2024-07-12 21:54:00+00,7/12/24,17:54:00,17,2.02E+11,200 BLOCK E INDIANA AV,1800,Narcotic / Drug Law Violations,39.99493496,-75.12703296
3257969,0101000020110F0000AAA06F213CEB5FC191203DF58B8F5241,18303447,39,3,2024-07-12 15:26:00+00,7/12/24,11:26:00,11,2.02E+11,2800 BLOCK N LAMBERT ST,800,Other Assaults,39.9975333,-75.16513472
3257994,0101000020110F0000593899201DEC5FC1DA8C835C1E865241,18371931,17,3,2024-07-12 17:10:00+00,7/12/24,13:10:00,13,2.02E+11,1600 BLOCK S 17TH ST,800,Other Assaults,39.93106198,-75.17321944
3258021,0101000020110F00007A1A416840DE5FC18920B5145A975241,18271481,15,3,2024-07-13 00:24:00+00,7/12/24,20:24:00,20,2.02E+11,7800 BLOCK FARNSWORTH ST,1100,Fraud,40.05251342,-75.04570466
3258073,0101000020110F0000B0B5D2F3CDF15FC1962BCF00D3875241,18409807,12,4,2024-07-12 11:37:00+00,7/12/24,7:37:00,7,2.02E+11,1100 BLOCK S Peach St,800,Other Assaults,39.94309204,-75.22556697
3258107,0101000020110F0000C350D4E8CBDE5FC17FE3B25A12935241,18371961,15,2,2024-07-12 20:23:00+00,7/12/24,16:23:00,16,2.02E+11,6400 BLOCK TORRESDALE AV,800,Other Assaults,40.02236902,-75.05071734
3258109,0101000020110F000083BC467BABEB5FC19DFEB8A8B2875241,18304826,17,1,2024-07-12 17:49:00+00,7/12/24,13:49:00,13,2.02E+11,1500 BLOCK FITZWATER ST,1100,Fraud,39.94220099,-75.16913585
3258225,0101000020110F0000BCC8390FE2F05FC1289224C131865241,18270265,12,3,2024-07-12 20:14:00+00,7/12/24,16:14:00,16,2.02E+11,5500 BLOCK ELMWOOD AV,1400,Vandalism/Criminal Mischief,39.93159633,-75.21709072
3258282,0101000020110F0000DBE4B00A38E95FC15A43E6A3AD905241,18302184,25,4,2024-07-13 01:42:00+00,7/12/24,21:42:00,21,2.02E+11,3500 BLOCK N 11TH ST,1400,Vandalism/Criminal Mischief,40.00550691,-75.1465903
3258293,0101000020110F00008D79CAA587F45FC1D5CB897A2D8C5241,18267246,19,2,2024-07-12 20:49:00+00,7/12/24,16:49:00,16,2.02E+11,700 BLOCK Kenmore Rd,2600,All Other Offenses,39.97378773,-75.25063698
3258315,0101000020110F0000682B6E6D87E65FC14A1BD6CCAA905241,18370924,25,3,2024-07-12 14:24:00+00,7/12/24,10:24:00,10,2.02E+11,3600 BLOCK B ST,800,Other Assaults,40.00542874,-75.12184659
3258319,0101000020110F0000432B6D5977ED5FC110580C09088D5241,18303503,22,4,2024-07-12 13:58:00+00,7/12/24,9:58:00,9,2.02E+11,1500 BLOCK N 31ST ST,1400,Vandalism/Criminal Mischief,39.97980576,-75.1856601
3258333,0101000020110F0000817E044DE9F15FC19D3C8BAF31975241,18371455,5,3,2024-07-13 03:54:00+00,7/12/24,23:54:00,23,2.02E+11,700 BLOCK VALLEY GREEN CT,800,Other Assaults,40.05140235,-75.22654967
3258341,0101000020110F0000DBA363DDC4E25FC1FC38F4A799975241,18346073,2,2,2024-07-12 12:29:00+00,7/12/24,8:29:00,8,2.02E+11,600 BLOCK LONGSHORE AV,700,Motor Vehicle Theft,40.05426202,-75.0872592
3258376,0101000020110F0000344BF0F881EA5FC126FD10BF048E5241,18372662,22,1,2024-07-13 02:39:00+00,7/12/24,22:39:00,22,2.02E+11,1500 BLOCK W SUSQUEHANNA AV,2600,All Other Offenses,39.98676358,-75.15844557
3258378,0101000020110F0000926DBA0433E95FC1EC07DF629B965241,18305517,35,3,2024-07-12 14:25:00+00,7/12/24,10:25:00,10,2.02E+11,6100 BLOCK N 16TH ST,1100,Fraud,40.0472682,-75.1464098
3258393,0101000020110F00005621E6B19EED5FC1BA55E9961C895241,18407665,18,3,2024-07-12 18:57:00+00,7/12/24,14:57:00,14,2.02E+11,3100 BLOCK WALNUT ST,1100,Fraud,39.95217118,-75.18707389
3258423,0101000020110F0000B611C36CEDE15FC149799CE9D1945241,18408606,2,1,2024-07-12 04:01:00+00,7/12/24,0:01:00,0,2.02E+11,1400 BLOCK BENNER ST,800,Other Assaults,40.03468335,-75.07951788
3258444,0101000020110F000050A4F13538E35FC190F3FF57398E5241,18409536,24,3,2024-07-12 16:23:00+00,7/12/24,12:23:00,12,2.02E+11,3600 BLOCK RICHMOND ST,2600,All Other Offenses,39.98821164,-75.09140388
3258487,0101000020110F00007229DD03F2EE5FC17A42242817965241,18270299,14,3,2024-07-12 13:44:00+00,7/12/24,9:44:00,9,2.02E+11,6900 BLOCK WAYNE AV,1100,Fraud,40.04363088,-75.19926655
3258499,0101000020110F0000CC46FDB9E6E25FC136E54AD1BB945241,18304904,2,1,2024-07-12 11:27:00+00,7/12/24,7:27:00,7,2.02E+11,1100 BLOCK E CHELTENHAM AV,800,Other Assaults,40.03407547,-75.08847594
3258529,0101000020110F000008CB1205D5EA5FC10A7BBB73EC885241,18369019,9,4,2024-07-12 07:15:00+00,7/12/24,3:15:00,3,2.02E+11,1200 BLOCK CHESTNUT ST,1700,Other Sex Offenses (Not Commercialized),39.95084521,-75.16142968
3258567,0101000020110F0000D683A3144CE85FC11A549776918B5241,18409874,26,2,2024-07-12 23:45:00+00,7/12/24,19:45:00,19,2.02E+11,100 BLOCK W GIRARD AV,800,Other Assaults,39.96949147,-75.1381116
3258576,0101000020110F000097DF9850B4ED5FC1AD70EA48E7865241,18304185,17,2,2024-07-12 22:40:00+00,7/12/24,18:40:00,18,2.02E+11,2600 BLOCK WHARTON ST,800,Other Assaults,39.93659795,-75.18785075
3258588,0101000020110F0000B5A3C62B34F25FC13767EC11458B5241,18304387,19,2,2024-07-13 00:42:00+00,7/12/24,20:42:00,20,2.02E+11,400 BLOCK N SICKELS ST,800,Other Assaults,39.9673877,-75.22923995
3258590,0101000020110F0000D0B31ADCEBE35FC19D4712CB53965241,18346123,2,2,2024-07-12 13:34:00+00,7/12/24,9:34:00,9,2.02E+11,6100 BLOCK PALMETTO ST,700,Motor Vehicle Theft,40.04529887,-75.09785914
3258674,0101000020110F0000F8F3EEA148F05FC16AF82DB2A0895241,18370986,18,3,2024-07-12 22:16:00+00,7/12/24,18:16:00,18,2.02E+11,100 BLOCK S 45TH ST,1400,Vandalism/Criminal Mischief,39.95580999,-75.21157769
3258730,0101000020110F0000A5C6AD1BFEEA5FC12EA1DEF0E58E5241,18271372,22,1,2024-07-12 21:09:00+00,7/12/24,17:09:00,17,2.02E+11,2500 BLOCK N 19TH ST,1300,Receiving Stolen Property,39.9929632,-75.16290609
3258737,0101000020110F0000CFA31A98F9EB5FC16C7A39C2A4845241,18373337,1,1,2024-07-12 04:40:00+00,7/12/24,0:40:00,0,2.02E+11,1400 BLOCK RITNER ST,800,Other Assaults,39.92065682,-75.17194264
3258771,0101000020110F0000D23D47EE8EDB5FC111C72A6E4AA05241,18302603,7,3,2024-07-12 20:41:00+00,7/12/24,16:41:00,16,2.02E+11,11000 BLOCK BUSTLETON AV,1100,Fraud,40.11542494,-75.02092997
3258785,0101000020110F0000EAEB219589F25FC1311B727B64845241,18374240,12,3,2024-07-12 15:46:00+00,7/12/24,11:46:00,11,2.02E+11,2500 BLOCK Bonnaffon St,800,Other Assaults,39.91888547,-75.23230901
3258817,0101000020110F00005CB5E0456DED5FC1C07F90D38D8E5241,18414892,22,2,2024-07-12 22:20:00+00,7/12/24,18:20:00,18,2.02E+11,3200 BLOCK RIDGE AV,700,Motor Vehicle Theft,39.99053747,-75.18529803
3258839,0101000020110F0000067B2C437BEB5FC1782ECE7A88835241,18416389,3,3,2024-07-12 19:55:00+00,7/12/24,15:55:00,15,2.02E+11,1000 BLOCK BIGLER ST,700,Motor Vehicle Theft,39.91282223,-75.16740321
3258898,0101000020110F0000BD37C5A944E95FC1571D1EC4BC8D5241,18376770,26,1,2024-07-12 06:38:00+00,7/12/24,2:38:00,2,2.02E+11,2100 BLOCK N 8TH ST,1400,Vandalism/Criminal Mischief,39.98478184,-75.14704382
3258969,0101000020110F0000C95C67CA05ED5FC1A4009EE5878B5241,18309712,9,1,2024-07-12 13:30:00+00,7/12/24,9:30:00,9,2.02E+11,700 BLOCK N 27th St,700,Motor Vehicle Theft,39.96922803,-75.18157964
3258993,0101000020110F0000075C0F343FF35FC1002EFCC3B7875241,18412468,12,4,2024-07-12 22:02:00+00,7/12/24,18:02:00,18,2.02E+11,1200 BLOCK COBBS CREEK PKWY,800,Other Assaults,39.94234167,-75.23883512
3259022,0101000020110F00009E7E337EB4E75FC19D8797C71B8D5241,18414611,26,3,2024-07-12 16:25:00+00,7/12/24,12:25:00,12,2.02E+11,2000 BLOCK Amber St,700,Motor Vehicle Theft,39.9803494,-75.13266466
3259031,0101000020110F0000E679EE72A4F25FC1CAB665C142845241,18415338,12,1,2024-07-12 11:54:00+00,7/12/24,7:54:00,7,2.02E+11,6800 BLOCK Buist Ave,700,Motor Vehicle Theft,39.917956,-75.23327439
3259035,0101000020110F00004149174BFBE85FC155E90B0DB5895241,18309718,9,2,2024-07-12 21:23:00+00,7/12/24,17:23:00,17,2.02E+11,300 BLOCK WOOD ST,700,Motor Vehicle Theft,39.95637064,-75.14440745
3259046,0101000020110F00004918CF72D3EF5FC1EA26858C70935241,18416815,5,1,2024-07-12 14:11:00+00,7/12/24,10:11:00,10,2.02E+11,500 BLOCK SEVILLE ST,700,Motor Vehicle Theft,40.02496092,-75.20736696
3259195,0101000020110F0000A918DDFE8DEC5FC1255DC638138A5241,18378362,9,3,2024-07-12 13:49:00+00,7/12/24,9:49:00,9,2.02E+11,200 BLOCK N 23RD ST,1100,Fraud,39.95896439,-75.17727509
3259219,0101000020110F000029DE6C822EE95FC16E3279BEE08C5241,18273662,26,2,2024-07-12 15:30:00+00,7/12/24,11:30:00,11,2.02E+11,600 BLOCK W MONTGOMERY AV,700,Motor Vehicle Theft,39.9787239,-75.14624778
3259240,0101000020110F0000509A3CF10CF35FC13A5FA640E48A5241,18415026,19,2,2024-07-12 12:34:00+00,7/12/24,8:34:00,8,2.02E+11,5800 BLOCK RACE ST,700,Motor Vehicle Theft,39.96472138,-75.23702911
3259246,0101000020110F0000EF8A2749E7EC5FC10A64CFB7DD8D5241,18309397,22,2,2024-07-12 23:45:00+00,7/12/24,19:45:00,19,2.02E+11,2800-30 RIDGE AV,700,Motor Vehicle Theft,39.98568907,-75.18048352
3259261,0101000020110F00008D5607D044E95FC18F8280161A8F5241,18272263,25,4,2024-07-12 23:10:00+00,7/12/24,19:10:00,19,2.02E+11,900 BLOCK W SOMERSET ST,2600,All Other Offenses,39.99439873,-75.14704919
3259270,0101000020110F00000315E7F478EA5FC153C8B12389925241,18379083,39,2,2024-07-12 15:26:00+00,7/12/24,11:26:00,11,2.02E+11,1900 BLOCK DALKEITH ST,700,Motor Vehicle Theft,40.01859318,-75.15812161
3259288,0101000020110F0000F2C1BA377AE55FC15EDEADA1378F5241,18379590,24,1,2024-07-12 06:24:00+00,7/12/24,2:24:00,2,2.02E+11,3200 BLOCK Jasper St,700,Motor Vehicle Theft,39.99521201,-75.11217318
3259324,0101000020110F0000F0A5B109B0F25FC131CF5EB506885241,18415434,12,4,2024-07-12 12:09:00+00,7/12/24,8:09:00,8,2.02E+11,1100 BLOCK S 56th St,700,Motor Vehicle Theft,39.94451645,-75.23369081
3259362,0101000020110F0000B3A537A49DEB5FC1F3E2E94E9B855241,18374685,3,3,2024-07-12 14:55:00+00,7/12/24,10:55:00,10,2.02E+11,1800 BLOCK S BROAD ST,800,Other Assaults,39.92745088,-75.16863854
3259433,0101000020110F0000C46438B006F25FC1A45F5002A6875241,18274580,12,4,2024-07-12 18:16:00+00,7/12/24,14:16:00,14,2.02E+11,5400 BLOCK Beaumont St,700,Motor Vehicle Theft,39.94185249,-75.22760564
3259466,0101000020110F000026A34926B6E45FC173275E58A5965241,18310670,2,2,2024-07-12 17:36:00+00,7/12/24,13:36:00,13,2.02E+11,200 BLOCK COMLY ST,700,Motor Vehicle Theft,40.04754214,-75.10512794
3259490,0101000020110F0000D0BF710ACDEC5FC14883EE01D1995241,18412939,14,4,2024-07-12 21:11:00+00,7/12/24,17:11:00,17,2.02E+11,1000 BLOCK SYDNEY ST,1400,Vandalism/Criminal Mischief,40.06986472,-75.17954047
3259495,0101000020110F0000BC2ECFE979E75FC14310033CD48E5241,18273776,24,2,2024-07-12 16:36:00+00,7/12/24,12:36:00,12,2.02E+11,N FRONT ST  & W SOMERSET ST,700,Motor Vehicle Theft,39.99247576,-75.13055974
3259503,0101000020110F000088AEBD6F06EB5FC1678B368271845241,18307187,3,3,2024-07-13 01:09:00+00,7/12/24,21:09:00,21,2.02E+11,2400 BLOCK S HUTCHINSON ST,1100,Fraud,39.91924446,-75.16320535
3259568,0101000020110F00005DA7564F77E95FC19A65FEEB9E995241,18378495,14,1,2024-07-12 11:38:00+00,7/12/24,7:38:00,7,2.02E+11,1900 BLOCK W CHELTENHAM AV,2600,All Other Offenses,40.06848746,-75.14886369
3259583,0101000020110F0000FDD3A201BAE85FC11350106365945241,18273389,35,2,2024-07-12 18:18:00+00,7/12/24,14:18:00,14,2.02E+11,1100 BLOCK W DUNCANNON AV,700,Motor Vehicle Theft,40.03169753,-75.14206152
3259628,0101000020110F0000EC3706969AEB5FC19D1C8B8970945241,18309920,14,3,2024-07-12 13:02:00+00,7/12/24,9:02:00,9,2.02E+11,5200 BLOCK Germantown Av,700,Motor Vehicle Theft,40.03200431,-75.16852875
3259653,0101000020110F0000C756E596BBEA5FC1D5FA4C3B99835241,18272726,3,3,2024-07-12 12:22:00+00,7/12/24,8:22:00,8,2.02E+11,2800 BLOCK S 7TH ST,2600,All Other Offenses,39.91328393,-75.1605159
3259656,0101000020110F0000B8D6C8C2ABE95FC12F333B65B5955241,18379207,35,3,2024-07-12 13:06:00+00,7/12/24,9:06:00,9,2.02E+11,1700 BLOCK W CHEW AV,700,Motor Vehicle Theft,40.04094157,-75.15074839
3259662,0101000020110F000077785F84C8E65FC1F98BF18B85945241,18379217,35,2,2024-07-12 04:44:00+00,7/12/24,0:44:00,0,2.02E+11,5400 BLOCK N Mascher St,700,Motor Vehicle Theft,40.03258234,-75.12418543
3259678,0101000020110F0000774F359366F15FC1BAD0FCED168D5241,18374380,19,3,2024-07-12 15:17:00+00,7/12/24,11:17:00,11,2.02E+11,1700 BLOCK N 51ST ST,800,Other Assaults,39.98021586,-75.22185235
3259693,0101000020110F00007378FA3713E95FC19555A307B38D5241,18308770,26,1,2024-07-12 13:36:00+00,7/12/24,9:36:00,9,2.02E+11,2100 BLOCK N 7TH ST,700,Motor Vehicle Theft,39.98451378,-75.14526715
3259735,0101000020110F0000AEC511F0ADEA5FC1F062BA595B8C5241,18306504,22,3,2024-07-12 16:56:00+00,7/12/24,12:56:00,12,2.02E+11,1400 BLOCK N 15TH ST,1100,Fraud,39.97505087,-75.16002536
3259830,0101000020110F00005ED41D7BDCE85FC1402560BCE3935241,18414483,35,2,2024-07-12 14:35:00+00,7/12/24,10:35:00,10,2.02E+11,4900 BLOCK N 12TH ST,700,Motor Vehicle Theft,40.02813032,-75.14330028
3259836,0101000020110F0000D099061C9FDD5FC1F055A59D66955241,18376310,15,3,2024-07-12 22:31:00+00,7/12/24,18:31:00,18,2.02E+11,3500 BLOCK TUDOR ST,800,Other Assaults,40.03877435,-75.03990881
3259842,0101000020110F00006C26919414E85FC1E8F84AAB828C5241,18308826,26,2,2024-07-12 13:52:00+00,7/12/24,9:52:00,9,2.02E+11,1700 BLOCK MASCHER ST,700,Motor Vehicle Theft,39.97613354,-75.13611733
3259869,0101000020110F0000FFC3420BFAE05FC127C8DE0B9A8F5241,18378566,15,1,2024-07-12 21:32:00+00,7/12/24,17:32:00,17,2.02E+11,2800 BLOCK LEFEVRE ST,800,Other Assaults,39.99792111,-75.07077257
3259901,0101000020110F000083C085FB53E55FC1CF20A017FE8F5241,18413779,24,1,2024-07-12 22:13:00+00,7/12/24,18:13:00,18,2.02E+11,900 BLOCK E TIOGA ST,1400,Vandalism/Criminal Mischief,40.000675,-75.11079929
3260020,0101000020110F00004E4D037409F05FC116F7F63CB28A5241,18380403,16,2,2024-07-12 16:49:00+00,7/12/24,12:49:00,12,2.02E+11,4300 BLOCK WALLACE ST,700,Motor Vehicle Theft,39.96334396,-75.20930749
3260113,0101000020110F000017897B663CEC5FC1C4220C2784965241,18380183,14,2,2024-07-12 13:57:00+00,7/12/24,9:57:00,9,2.02E+11,300 BLOCK E TULPEHOCKEN ST,700,Motor Vehicle Theft,40.04662911,-75.17434316
3149536,0101000020110F00004C2EF20BEFE55FC1E185AA0CD8925241,18425483,25,2,2024-07-13 12:45:00+00,7/13/24,8:45:00,8,2.02E+11,400 BLOCK E WYOMING AV,300,Robbery No Firearm,40.02076463,-75.11637115
3149911,0101000020110F0000A1A413D6DADC5FC191A400707D955241,18424794,15,3,2024-07-13 23:10:00+00,7/13/24,19:10:00,19,2.02E+11,7700 BLOCK FRANKFORD AV,600,Thefts,40.03940218,-75.0328562
3150024,0101000020110F000095207A29C1EF5FC10F2A0228258C5241,18425502,16,2,2024-07-13 20:34:00+00,7/13/24,16:34:00,16,2.02E+11,4100 BLOCK W GIRARD AV,600,Thefts,39.97355856,-75.20670988
3150528,0101000020110F00009AAC622DD2F15FC173A659A168895241,18425765,18,2,2024-07-13 21:19:00+00,7/13/24,17:19:00,17,2.02E+11,300 BLOCK S 52ND ST,300,Robbery No Firearm,39.95426571,-75.22571878
3150595,0101000020110F0000DA7B011B2AF25FC11F3D82626E885241,18426173,12,4,2024-07-13 15:40:00+00,7/13/24,11:40:00,11,2.02E+11,5200 BLOCK BALTIMORE AV,600,Thefts,39.9473725,-75.22887827
3151479,0101000020110F00002CE77E433FEA5FC1C150DB3515895241,18425547,9,4,2024-07-13 23:19:00+00,7/13/24,19:19:00,19,2.02E+11,900 BLOCK MARKET ST,600,Thefts,39.95196792,-75.15604855
3151490,0101000020110F00002CE77E433FEA5FC1C150DB3515895241,18425555,9,4,2024-07-13 14:28:00+00,7/13/24,10:28:00,10,2.02E+11,900 BLOCK MARKET ST,600,Thefts,39.95196792,-75.15604855
3154247,0101000020110F0000C7BA8B8D97DF5FC15D9CA258E3935241,18427880,15,2,2024-07-13 12:21:00+00,7/13/24,8:21:00,8,2.02E+11,6300 BLOCK FRANKFORD AV,600,Thefts,40.0281196,-75.05803478
3158994,0101000020110F000032C0728FD9EC5FC1D148603053845241,18429005,1,1,2024-07-13 21:57:00+00,7/13/24,17:57:00,17,2.02E+11,1900 BLOCK OREGON AV,600,Thefts,39.91840889,-75.17999033
3160222,0101000020110F0000F232DBED59EA5FC1F99756B98A885241,18428894,9,4,2024-07-13 11:58:00+00,7/13/24,7:58:00,7,2.02E+11,900 BLOCK WALNUT ST,600,Thefts,39.94815316,-75.15700671
3162160,0101000020110F0000C796464B62F35FC13EC6FAA02E825241,18429622,12,1,2024-07-13 11:37:00+00,7/13/24,7:37:00,7,2.02E+11,2900 BLOCK Island Ave,600,Thefts,39.90328954,-75.24009602
3162396,0101000020110F000066E59FD61EE05FC16375696EFE965241,18319784,2,3,2024-07-13 20:34:00+00,7/13/24,16:34:00,16,2.02E+11,2100 BLOCK COTTMAN AV,600,Thefts,40.04999257,-75.06289594
3162610,0101000020110F000097744EB931E35FC151580515D18E5241,18318546,24,3,2024-07-13 10:02:00+00,7/13/24,6:02:00,6,2.02E+11,2500 BLOCK CASTOR AV,200,Rape,39.99238898,-75.09117079
3163409,0101000020110F00007761366369EB5FC18F184A1B5E885241,18319066,9,4,2024-07-13 11:46:00+00,7/13/24,7:46:00,7,2.02E+11,1500 BLOCK SPRUCE ST,600,Thefts,39.94692408,-75.16676092
3164318,0101000020110F000024C896B047F35FC1D25B3BE2EE985241,18319426,5,3,2024-07-13 22:49:00+00,7/13/24,18:49:00,18,2.02E+11,8500 BLOCK HENRY AV,600,Thefts,40.06364653,-75.23914006
